"year","State","scenario","indicator","count","trend","age"
2029,"Niger","NGA projection scenario 3","U5_PfPR_percent_change",-60.15,"Prevalence","U5"
2029,"Niger","NGA projection scenario 3","incidence_percent_change",-3.61,"Incidence per 1000","all_ages"
2029,"Niger","NGA projection scenario 3","U5_incidence_percent_change",-22.9,"Incidence per 1000","U5"
2029,"Niger","NGA projection scenario 3","death_percent_change",-48.9,"Deaths per 1000","all_ages"
2029,"Niger","NGA projection scenario 3","U5_death_percent_change",-61.3,"Deaths per 1000","U5"
2030,"Niger","NGA projection scenario 3","PfPR_percent_change",-29.34,"Prevalence","all_ages"
2030,"Niger","NGA projection scenario 3","U5_PfPR_percent_change",-47.8,"Prevalence","U5"
2030,"Niger","NGA projection scenario 3","incidence_percent_change",24.68,"Incidence per 1000","all_ages"
2030,"Niger","NGA projection scenario 3","U5_incidence_percent_change",1.28,"Incidence per 1000","U5"
2030,"Niger","NGA projection scenario 3","death_percent_change",-43.9,"Deaths per 1000","all_ages"
2030,"Niger","NGA projection scenario 3","U5_death_percent_change",-57.3,"Deaths per 1000","U5"
2020,"Ogun","NGA projection scenario 3","PfPR_percent_change",-30.08,"Prevalence","all_ages"
2020,"Ogun","NGA projection scenario 3","U5_PfPR_percent_change",-30.84,"Prevalence","U5"
2020,"Ogun","NGA projection scenario 3","incidence_percent_change",-7.83,"Incidence per 1000","all_ages"
2020,"Ogun","NGA projection scenario 3","U5_incidence_percent_change",-8.65,"Incidence per 1000","U5"
2020,"Ogun","NGA projection scenario 3","death_percent_change",-15.46,"Deaths per 1000","all_ages"
2020,"Ogun","NGA projection scenario 3","U5_death_percent_change",-10.88,"Deaths per 1000","U5"
2021,"Ogun","NGA projection scenario 3","PfPR_percent_change",-46.19,"Prevalence","all_ages"
2021,"Ogun","NGA projection scenario 3","U5_PfPR_percent_change",-48.4,"Prevalence","U5"
2021,"Ogun","NGA projection scenario 3","incidence_percent_change",-31.19,"Incidence per 1000","all_ages"
2021,"Ogun","NGA projection scenario 3","U5_incidence_percent_change",-32.57,"Incidence per 1000","U5"
2021,"Ogun","NGA projection scenario 3","death_percent_change",-48.7,"Deaths per 1000","all_ages"
2021,"Ogun","NGA projection scenario 3","U5_death_percent_change",-52.21,"Deaths per 1000","U5"
2022,"Ogun","NGA projection scenario 3","PfPR_percent_change",-60.83,"Prevalence","all_ages"
2022,"Ogun","NGA projection scenario 3","U5_PfPR_percent_change",-59.92,"Prevalence","U5"
2022,"Ogun","NGA projection scenario 3","incidence_percent_change",-48.64,"Incidence per 1000","all_ages"
2022,"Ogun","NGA projection scenario 3","U5_incidence_percent_change",-43.54,"Incidence per 1000","U5"
2022,"Ogun","NGA projection scenario 3","death_percent_change",-50.22,"Deaths per 1000","all_ages"
2022,"Ogun","NGA projection scenario 3","U5_death_percent_change",-54.67,"Deaths per 1000","U5"
2023,"Ogun","NGA projection scenario 3","PfPR_percent_change",-57.85,"Prevalence","all_ages"
2023,"Ogun","NGA projection scenario 3","U5_PfPR_percent_change",-54.81,"Prevalence","U5"
2023,"Ogun","NGA projection scenario 3","incidence_percent_change",-43.07,"Incidence per 1000","all_ages"
2023,"Ogun","NGA projection scenario 3","U5_incidence_percent_change",-34.93,"Incidence per 1000","U5"
2023,"Ogun","NGA projection scenario 3","death_percent_change",-46.57,"Deaths per 1000","all_ages"
2023,"Ogun","NGA projection scenario 3","U5_death_percent_change",-41.48,"Deaths per 1000","U5"
2024,"Ogun","NGA projection scenario 3","PfPR_percent_change",-63.3,"Prevalence","all_ages"
2024,"Ogun","NGA projection scenario 3","U5_PfPR_percent_change",-62.68,"Prevalence","U5"
2024,"Ogun","NGA projection scenario 3","incidence_percent_change",-51.51,"Incidence per 1000","all_ages"
2024,"Ogun","NGA projection scenario 3","U5_incidence_percent_change",-45.99,"Incidence per 1000","U5"
2024,"Ogun","NGA projection scenario 3","death_percent_change",-64.61,"Deaths per 1000","all_ages"
2024,"Ogun","NGA projection scenario 3","U5_death_percent_change",-65.94,"Deaths per 1000","U5"
2025,"Ogun","NGA projection scenario 3","PfPR_percent_change",-66.59,"Prevalence","all_ages"
2025,"Ogun","NGA projection scenario 3","U5_PfPR_percent_change",-67.64,"Prevalence","U5"
2025,"Ogun","NGA projection scenario 3","incidence_percent_change",-52.37,"Incidence per 1000","all_ages"
2025,"Ogun","NGA projection scenario 3","U5_incidence_percent_change",-46.98,"Incidence per 1000","U5"
2025,"Ogun","NGA projection scenario 3","death_percent_change",-66.99,"Deaths per 1000","all_ages"
2025,"Ogun","NGA projection scenario 3","U5_death_percent_change",-68.9,"Deaths per 1000","U5"
2026,"Ogun","NGA projection scenario 3","PfPR_percent_change",-62.3,"Prevalence","all_ages"
2026,"Ogun","NGA projection scenario 3","U5_PfPR_percent_change",-62.48,"Prevalence","U5"
2026,"Ogun","NGA projection scenario 3","incidence_percent_change",-44.24,"Incidence per 1000","all_ages"
2026,"Ogun","NGA projection scenario 3","U5_incidence_percent_change",-37.64,"Incidence per 1000","U5"
2026,"Ogun","NGA projection scenario 3","death_percent_change",-60.37,"Deaths per 1000","all_ages"
2026,"Ogun","NGA projection scenario 3","U5_death_percent_change",-61.19,"Deaths per 1000","U5"
2027,"Ogun","NGA projection scenario 3","PfPR_percent_change",-67.49,"Prevalence","all_ages"
2027,"Ogun","NGA projection scenario 3","U5_PfPR_percent_change",-69.88,"Prevalence","U5"
2027,"Ogun","NGA projection scenario 3","incidence_percent_change",-52.61,"Incidence per 1000","all_ages"
2027,"Ogun","NGA projection scenario 3","U5_incidence_percent_change",-49.03,"Incidence per 1000","U5"
2027,"Ogun","NGA projection scenario 3","death_percent_change",-72.53,"Deaths per 1000","all_ages"
2027,"Ogun","NGA projection scenario 3","U5_death_percent_change",-76.86,"Deaths per 1000","U5"
2028,"Ogun","NGA projection scenario 3","PfPR_percent_change",-69.67,"Prevalence","all_ages"
2028,"Ogun","NGA projection scenario 3","U5_PfPR_percent_change",-73.88,"Prevalence","U5"
2028,"Ogun","NGA projection scenario 3","incidence_percent_change",-51.72,"Incidence per 1000","all_ages"
2028,"Ogun","NGA projection scenario 3","U5_incidence_percent_change",-51.06,"Incidence per 1000","U5"
2028,"Ogun","NGA projection scenario 3","death_percent_change",-70.25,"Deaths per 1000","all_ages"
2028,"Ogun","NGA projection scenario 3","U5_death_percent_change",-74.48,"Deaths per 1000","U5"
2029,"Ogun","NGA projection scenario 3","PfPR_percent_change",-64.8,"Prevalence","all_ages"
2029,"Ogun","NGA projection scenario 3","U5_PfPR_percent_change",-68.97,"Prevalence","U5"
2029,"Ogun","NGA projection scenario 3","incidence_percent_change",-41.04,"Incidence per 1000","all_ages"
2029,"Ogun","NGA projection scenario 3","U5_incidence_percent_change",-39.75,"Incidence per 1000","U5"
2029,"Ogun","NGA projection scenario 3","death_percent_change",-62.42,"Deaths per 1000","all_ages"
2029,"Ogun","NGA projection scenario 3","U5_death_percent_change",-64.25,"Deaths per 1000","U5"
2030,"Ogun","NGA projection scenario 3","PfPR_percent_change",-69.72,"Prevalence","all_ages"
2030,"Ogun","NGA projection scenario 3","U5_PfPR_percent_change",-75.65,"Prevalence","U5"
2030,"Ogun","NGA projection scenario 3","incidence_percent_change",-50.31,"Incidence per 1000","all_ages"
2030,"Ogun","NGA projection scenario 3","U5_incidence_percent_change",-53.13,"Incidence per 1000","U5"
2030,"Ogun","NGA projection scenario 3","death_percent_change",-68.2,"Deaths per 1000","all_ages"
2030,"Ogun","NGA projection scenario 3","U5_death_percent_change",-72.78,"Deaths per 1000","U5"
2020,"Ondo","NGA projection scenario 3","PfPR_percent_change",-22.74,"Prevalence","all_ages"
2020,"Ondo","NGA projection scenario 3","U5_PfPR_percent_change",-27.12,"Prevalence","U5"
2020,"Ondo","NGA projection scenario 3","incidence_percent_change",-6.23,"Incidence per 1000","all_ages"
2020,"Ondo","NGA projection scenario 3","U5_incidence_percent_change",-11.9,"Incidence per 1000","U5"
2020,"Ondo","NGA projection scenario 3","death_percent_change",-20.86,"Deaths per 1000","all_ages"
2020,"Ondo","NGA projection scenario 3","U5_death_percent_change",-21.08,"Deaths per 1000","U5"
2021,"Ondo","NGA projection scenario 3","PfPR_percent_change",-26.45,"Prevalence","all_ages"
2021,"Ondo","NGA projection scenario 3","U5_PfPR_percent_change",-34.53,"Prevalence","U5"
2021,"Ondo","NGA projection scenario 3","incidence_percent_change",-2.27,"Incidence per 1000","all_ages"
2021,"Ondo","NGA projection scenario 3","U5_incidence_percent_change",-11.02,"Incidence per 1000","U5"
2021,"Ondo","NGA projection scenario 3","death_percent_change",-19.22,"Deaths per 1000","all_ages"
2021,"Ondo","NGA projection scenario 3","U5_death_percent_change",-26.24,"Deaths per 1000","U5"
2022,"Ondo","NGA projection scenario 3","PfPR_percent_change",-15.96,"Prevalence","all_ages"
2022,"Ondo","NGA projection scenario 3","U5_PfPR_percent_change",-22.23,"Prevalence","U5"
2022,"Ondo","NGA projection scenario 3","incidence_percent_change",14.32,"Incidence per 1000","all_ages"
2022,"Ondo","NGA projection scenario 3","U5_incidence_percent_change",5.89,"Incidence per 1000","U5"
2022,"Ondo","NGA projection scenario 3","death_percent_change",4.97,"Deaths per 1000","all_ages"
2022,"Ondo","NGA projection scenario 3","U5_death_percent_change",3.02,"Deaths per 1000","U5"
2023,"Ondo","NGA projection scenario 3","PfPR_percent_change",-26.82,"Prevalence","all_ages"
2023,"Ondo","NGA projection scenario 3","U5_PfPR_percent_change",-36.94,"Prevalence","U5"
2023,"Ondo","NGA projection scenario 3","incidence_percent_change",-2.9,"Incidence per 1000","all_ages"
2023,"Ondo","NGA projection scenario 3","U5_incidence_percent_change",-13.82,"Incidence per 1000","U5"
2023,"Ondo","NGA projection scenario 3","death_percent_change",-35.97,"Deaths per 1000","all_ages"
2023,"Ondo","NGA projection scenario 3","U5_death_percent_change",-46.41,"Deaths per 1000","U5"
2024,"Ondo","NGA projection scenario 3","PfPR_percent_change",-30.66,"Prevalence","all_ages"
2024,"Ondo","NGA projection scenario 3","U5_PfPR_percent_change",-43.67,"Prevalence","U5"
2024,"Ondo","NGA projection scenario 3","incidence_percent_change",0.57,"Incidence per 1000","all_ages"
2024,"Ondo","NGA projection scenario 3","U5_incidence_percent_change",-13.69,"Incidence per 1000","U5"
2024,"Ondo","NGA projection scenario 3","death_percent_change",-33.47,"Deaths per 1000","all_ages"
2024,"Ondo","NGA projection scenario 3","U5_death_percent_change",-39.94,"Deaths per 1000","U5"
2025,"Ondo","NGA projection scenario 3","PfPR_percent_change",-20.92,"Prevalence","all_ages"
2025,"Ondo","NGA projection scenario 3","U5_PfPR_percent_change",-32.96,"Prevalence","U5"
2025,"Ondo","NGA projection scenario 3","incidence_percent_change",18.81,"Incidence per 1000","all_ages"
2025,"Ondo","NGA projection scenario 3","U5_incidence_percent_change",3.86,"Incidence per 1000","U5"
2025,"Ondo","NGA projection scenario 3","death_percent_change",-24.01,"Deaths per 1000","all_ages"
2025,"Ondo","NGA projection scenario 3","U5_death_percent_change",-30.13,"Deaths per 1000","U5"
2026,"Ondo","NGA projection scenario 3","PfPR_percent_change",-31.77,"Prevalence","all_ages"
2026,"Ondo","NGA projection scenario 3","U5_PfPR_percent_change",-46.83,"Prevalence","U5"
2026,"Ondo","NGA projection scenario 3","incidence_percent_change",-0.07,"Incidence per 1000","all_ages"
2026,"Ondo","NGA projection scenario 3","U5_incidence_percent_change",-16.94,"Incidence per 1000","U5"
2026,"Ondo","NGA projection scenario 3","death_percent_change",-37.87,"Deaths per 1000","all_ages"
2026,"Ondo","NGA projection scenario 3","U5_death_percent_change",-44.56,"Deaths per 1000","U5"
2027,"Ondo","NGA projection scenario 3","PfPR_percent_change",-36.58,"Prevalence","all_ages"
2027,"Ondo","NGA projection scenario 3","U5_PfPR_percent_change",-53.44,"Prevalence","U5"
2027,"Ondo","NGA projection scenario 3","incidence_percent_change",1.47,"Incidence per 1000","all_ages"
2027,"Ondo","NGA projection scenario 3","U5_incidence_percent_change",-18.73,"Incidence per 1000","U5"
2027,"Ondo","NGA projection scenario 3","death_percent_change",-46.54,"Deaths per 1000","all_ages"
2027,"Ondo","NGA projection scenario 3","U5_death_percent_change",-54.58,"Deaths per 1000","U5"
2028,"Ondo","NGA projection scenario 3","PfPR_percent_change",-26.38,"Prevalence","all_ages"
2028,"Ondo","NGA projection scenario 3","U5_PfPR_percent_change",-44.06,"Prevalence","U5"
2028,"Ondo","NGA projection scenario 3","incidence_percent_change",22.67,"Incidence per 1000","all_ages"
2028,"Ondo","NGA projection scenario 3","U5_incidence_percent_change",-0.81,"Incidence per 1000","U5"
2028,"Ondo","NGA projection scenario 3","death_percent_change",-33.9,"Deaths per 1000","all_ages"
2028,"Ondo","NGA projection scenario 3","U5_death_percent_change",-47.13,"Deaths per 1000","U5"
2029,"Ondo","NGA projection scenario 3","PfPR_percent_change",-36.78,"Prevalence","all_ages"
2029,"Ondo","NGA projection scenario 3","U5_PfPR_percent_change",-55.1,"Prevalence","U5"
2029,"Ondo","NGA projection scenario 3","incidence_percent_change",1.69,"Incidence per 1000","all_ages"
2029,"Ondo","NGA projection scenario 3","U5_incidence_percent_change",-20.73,"Incidence per 1000","U5"
2029,"Ondo","NGA projection scenario 3","death_percent_change",-49.4,"Deaths per 1000","all_ages"
2029,"Ondo","NGA projection scenario 3","U5_death_percent_change",-61.86,"Deaths per 1000","U5"
2030,"Ondo","NGA projection scenario 3","PfPR_percent_change",-41.32,"Prevalence","all_ages"
2030,"Ondo","NGA projection scenario 3","U5_PfPR_percent_change",-60.87,"Prevalence","U5"
2030,"Ondo","NGA projection scenario 3","incidence_percent_change",4.7,"Incidence per 1000","all_ages"
2030,"Ondo","NGA projection scenario 3","U5_incidence_percent_change",-21.23,"Incidence per 1000","U5"
2030,"Ondo","NGA projection scenario 3","death_percent_change",-50.66,"Deaths per 1000","all_ages"
2030,"Ondo","NGA projection scenario 3","U5_death_percent_change",-64.27,"Deaths per 1000","U5"
2020,"Osun","NGA projection scenario 3","PfPR_percent_change",-24.51,"Prevalence","all_ages"
2020,"Osun","NGA projection scenario 3","U5_PfPR_percent_change",-31.63,"Prevalence","U5"
2020,"Osun","NGA projection scenario 3","incidence_percent_change",-7.98,"Incidence per 1000","all_ages"
2020,"Osun","NGA projection scenario 3","U5_incidence_percent_change",-13.31,"Incidence per 1000","U5"
2020,"Osun","NGA projection scenario 3","death_percent_change",-24.73,"Deaths per 1000","all_ages"
2020,"Osun","NGA projection scenario 3","U5_death_percent_change",-30.88,"Deaths per 1000","U5"
2021,"Osun","NGA projection scenario 3","PfPR_percent_change",-29.16,"Prevalence","all_ages"
2021,"Osun","NGA projection scenario 3","U5_PfPR_percent_change",-38.36,"Prevalence","U5"
2021,"Osun","NGA projection scenario 3","incidence_percent_change",-6.54,"Incidence per 1000","all_ages"
2021,"Osun","NGA projection scenario 3","U5_incidence_percent_change",-13.82,"Incidence per 1000","U5"
2021,"Osun","NGA projection scenario 3","death_percent_change",-21.87,"Deaths per 1000","all_ages"
2021,"Osun","NGA projection scenario 3","U5_death_percent_change",-30.55,"Deaths per 1000","U5"
2022,"Osun","NGA projection scenario 3","PfPR_percent_change",-18.2,"Prevalence","all_ages"
2022,"Osun","NGA projection scenario 3","U5_PfPR_percent_change",-26.23,"Prevalence","U5"
2022,"Osun","NGA projection scenario 3","incidence_percent_change",11.2,"Incidence per 1000","all_ages"
2022,"Osun","NGA projection scenario 3","U5_incidence_percent_change",4.55,"Incidence per 1000","U5"
2022,"Osun","NGA projection scenario 3","death_percent_change",-10.36,"Deaths per 1000","all_ages"
2022,"Osun","NGA projection scenario 3","U5_death_percent_change",-20.34,"Deaths per 1000","U5"
2023,"Osun","NGA projection scenario 3","PfPR_percent_change",-28,"Prevalence","all_ages"
2023,"Osun","NGA projection scenario 3","U5_PfPR_percent_change",-39.71,"Prevalence","U5"
2023,"Osun","NGA projection scenario 3","incidence_percent_change",-5.37,"Incidence per 1000","all_ages"
2023,"Osun","NGA projection scenario 3","U5_incidence_percent_change",-14.94,"Incidence per 1000","U5"
2023,"Osun","NGA projection scenario 3","death_percent_change",-34.31,"Deaths per 1000","all_ages"
2023,"Osun","NGA projection scenario 3","U5_death_percent_change",-41.44,"Deaths per 1000","U5"
2024,"Osun","NGA projection scenario 3","PfPR_percent_change",-31.95,"Prevalence","all_ages"
2024,"Osun","NGA projection scenario 3","U5_PfPR_percent_change",-44.87,"Prevalence","U5"
2024,"Osun","NGA projection scenario 3","incidence_percent_change",-1.81,"Incidence per 1000","all_ages"
2024,"Osun","NGA projection scenario 3","U5_incidence_percent_change",-14.54,"Incidence per 1000","U5"
2024,"Osun","NGA projection scenario 3","death_percent_change",-34.15,"Deaths per 1000","all_ages"
2024,"Osun","NGA projection scenario 3","U5_death_percent_change",-43.63,"Deaths per 1000","U5"
2025,"Osun","NGA projection scenario 3","PfPR_percent_change",-22.31,"Prevalence","all_ages"
2025,"Osun","NGA projection scenario 3","U5_PfPR_percent_change",-35.01,"Prevalence","U5"
2025,"Osun","NGA projection scenario 3","incidence_percent_change",14.97,"Incidence per 1000","all_ages"
2025,"Osun","NGA projection scenario 3","U5_incidence_percent_change",1.79,"Incidence per 1000","U5"
2025,"Osun","NGA projection scenario 3","death_percent_change",-26.03,"Deaths per 1000","all_ages"
2025,"Osun","NGA projection scenario 3","U5_death_percent_change",-36.07,"Deaths per 1000","U5"
2026,"Osun","NGA projection scenario 3","PfPR_percent_change",-30.95,"Prevalence","all_ages"
2026,"Osun","NGA projection scenario 3","U5_PfPR_percent_change",-45.34,"Prevalence","U5"
2026,"Osun","NGA projection scenario 3","incidence_percent_change",-0.66,"Incidence per 1000","all_ages"
2026,"Osun","NGA projection scenario 3","U5_incidence_percent_change",-14.67,"Incidence per 1000","U5"
2026,"Osun","NGA projection scenario 3","death_percent_change",-36.61,"Deaths per 1000","all_ages"
2026,"Osun","NGA projection scenario 3","U5_death_percent_change",-47.99,"Deaths per 1000","U5"
2027,"Osun","NGA projection scenario 3","PfPR_percent_change",-36.42,"Prevalence","all_ages"
2027,"Osun","NGA projection scenario 3","U5_PfPR_percent_change",-52.53,"Prevalence","U5"
2027,"Osun","NGA projection scenario 3","incidence_percent_change",-0.66,"Incidence per 1000","all_ages"
2027,"Osun","NGA projection scenario 3","U5_incidence_percent_change",-17.74,"Incidence per 1000","U5"
2027,"Osun","NGA projection scenario 3","death_percent_change",-40.07,"Deaths per 1000","all_ages"
2027,"Osun","NGA projection scenario 3","U5_death_percent_change",-51.77,"Deaths per 1000","U5"
2028,"Osun","NGA projection scenario 3","PfPR_percent_change",-26.1,"Prevalence","all_ages"
2028,"Osun","NGA projection scenario 3","U5_PfPR_percent_change",-43.01,"Prevalence","U5"
2028,"Osun","NGA projection scenario 3","incidence_percent_change",19.15,"Incidence per 1000","all_ages"
2028,"Osun","NGA projection scenario 3","U5_incidence_percent_change",-0.02,"Incidence per 1000","U5"
2028,"Osun","NGA projection scenario 3","death_percent_change",-28.48,"Deaths per 1000","all_ages"
2028,"Osun","NGA projection scenario 3","U5_death_percent_change",-40.62,"Deaths per 1000","U5"
2029,"Osun","NGA projection scenario 3","PfPR_percent_change",-34.88,"Prevalence","all_ages"
2029,"Osun","NGA projection scenario 3","U5_PfPR_percent_change",-52.44,"Prevalence","U5"
2029,"Osun","NGA projection scenario 3","incidence_percent_change",1.72,"Incidence per 1000","all_ages"
2029,"Osun","NGA projection scenario 3","U5_incidence_percent_change",-17.6,"Incidence per 1000","U5"
2029,"Osun","NGA projection scenario 3","death_percent_change",-49.56,"Deaths per 1000","all_ages"
2029,"Osun","NGA projection scenario 3","U5_death_percent_change",-62.47,"Deaths per 1000","U5"
2030,"Osun","NGA projection scenario 3","PfPR_percent_change",-40.73,"Prevalence","all_ages"
2030,"Osun","NGA projection scenario 3","U5_PfPR_percent_change",-59.01,"Prevalence","U5"
2030,"Osun","NGA projection scenario 3","incidence_percent_change",0.6,"Incidence per 1000","all_ages"
2030,"Osun","NGA projection scenario 3","U5_incidence_percent_change",-21.44,"Incidence per 1000","U5"
2030,"Osun","NGA projection scenario 3","death_percent_change",-46.5,"Deaths per 1000","all_ages"
2030,"Osun","NGA projection scenario 3","U5_death_percent_change",-56.68,"Deaths per 1000","U5"
2020,"Oyo","NGA projection scenario 3","PfPR_percent_change",-22.59,"Prevalence","all_ages"
2020,"Oyo","NGA projection scenario 3","U5_PfPR_percent_change",-27.04,"Prevalence","U5"
2020,"Oyo","NGA projection scenario 3","incidence_percent_change",-10.97,"Incidence per 1000","all_ages"
2020,"Oyo","NGA projection scenario 3","U5_incidence_percent_change",-15.95,"Incidence per 1000","U5"
2020,"Oyo","NGA projection scenario 3","death_percent_change",-20.44,"Deaths per 1000","all_ages"
2020,"Oyo","NGA projection scenario 3","U5_death_percent_change",-24.81,"Deaths per 1000","U5"
2021,"Oyo","NGA projection scenario 3","PfPR_percent_change",-28.22,"Prevalence","all_ages"
2021,"Oyo","NGA projection scenario 3","U5_PfPR_percent_change",-35.95,"Prevalence","U5"
2021,"Oyo","NGA projection scenario 3","incidence_percent_change",-8.78,"Incidence per 1000","all_ages"
2021,"Oyo","NGA projection scenario 3","U5_incidence_percent_change",-16.42,"Incidence per 1000","U5"
2021,"Oyo","NGA projection scenario 3","death_percent_change",-25.3,"Deaths per 1000","all_ages"
2021,"Oyo","NGA projection scenario 3","U5_death_percent_change",-30.85,"Deaths per 1000","U5"
2022,"Oyo","NGA projection scenario 3","PfPR_percent_change",-9.83,"Prevalence","all_ages"
2022,"Oyo","NGA projection scenario 3","U5_PfPR_percent_change",-12.93,"Prevalence","U5"
2022,"Oyo","NGA projection scenario 3","incidence_percent_change",14.73,"Incidence per 1000","all_ages"
2022,"Oyo","NGA projection scenario 3","U5_incidence_percent_change",9.76,"Incidence per 1000","U5"
2022,"Oyo","NGA projection scenario 3","death_percent_change",4.06,"Deaths per 1000","all_ages"
2022,"Oyo","NGA projection scenario 3","U5_death_percent_change",-0.97,"Deaths per 1000","U5"
2023,"Oyo","NGA projection scenario 3","PfPR_percent_change",-24.23,"Prevalence","all_ages"
2023,"Oyo","NGA projection scenario 3","U5_PfPR_percent_change",-32.05,"Prevalence","U5"
2023,"Oyo","NGA projection scenario 3","incidence_percent_change",-8.03,"Incidence per 1000","all_ages"
2023,"Oyo","NGA projection scenario 3","U5_incidence_percent_change",-16.36,"Incidence per 1000","U5"
2023,"Oyo","NGA projection scenario 3","death_percent_change",-31.08,"Deaths per 1000","all_ages"
2023,"Oyo","NGA projection scenario 3","U5_death_percent_change",-38.58,"Deaths per 1000","U5"
2024,"Oyo","NGA projection scenario 3","PfPR_percent_change",-30.49,"Prevalence","all_ages"
2024,"Oyo","NGA projection scenario 3","U5_PfPR_percent_change",-41.6,"Prevalence","U5"
2024,"Oyo","NGA projection scenario 3","incidence_percent_change",-5.18,"Incidence per 1000","all_ages"
2024,"Oyo","NGA projection scenario 3","U5_incidence_percent_change",-16.9,"Incidence per 1000","U5"
2024,"Oyo","NGA projection scenario 3","death_percent_change",-33.11,"Deaths per 1000","all_ages"
2024,"Oyo","NGA projection scenario 3","U5_death_percent_change",-45.79,"Deaths per 1000","U5"
2025,"Oyo","NGA projection scenario 3","PfPR_percent_change",-12.44,"Prevalence","all_ages"
2025,"Oyo","NGA projection scenario 3","U5_PfPR_percent_change",-20.77,"Prevalence","U5"
2025,"Oyo","NGA projection scenario 3","incidence_percent_change",20.53,"Incidence per 1000","all_ages"
2025,"Oyo","NGA projection scenario 3","U5_incidence_percent_change",10.2,"Incidence per 1000","U5"
2025,"Oyo","NGA projection scenario 3","death_percent_change",-10.53,"Deaths per 1000","all_ages"
2025,"Oyo","NGA projection scenario 3","U5_death_percent_change",-18.42,"Deaths per 1000","U5"
2026,"Oyo","NGA projection scenario 3","PfPR_percent_change",-26.35,"Prevalence","all_ages"
2026,"Oyo","NGA projection scenario 3","U5_PfPR_percent_change",-37.59,"Prevalence","U5"
2026,"Oyo","NGA projection scenario 3","incidence_percent_change",-4,"Incidence per 1000","all_ages"
2026,"Oyo","NGA projection scenario 3","U5_incidence_percent_change",-15.62,"Incidence per 1000","U5"
2026,"Oyo","NGA projection scenario 3","death_percent_change",-38.5,"Deaths per 1000","all_ages"
2026,"Oyo","NGA projection scenario 3","U5_death_percent_change",-46.35,"Deaths per 1000","U5"
2027,"Oyo","NGA projection scenario 3","PfPR_percent_change",-34.68,"Prevalence","all_ages"
2027,"Oyo","NGA projection scenario 3","U5_PfPR_percent_change",-49.38,"Prevalence","U5"
2027,"Oyo","NGA projection scenario 3","incidence_percent_change",-4.77,"Incidence per 1000","all_ages"
2027,"Oyo","NGA projection scenario 3","U5_incidence_percent_change",-20.86,"Incidence per 1000","U5"
2027,"Oyo","NGA projection scenario 3","death_percent_change",-42.16,"Deaths per 1000","all_ages"
2027,"Oyo","NGA projection scenario 3","U5_death_percent_change",-54.97,"Deaths per 1000","U5"
2028,"Oyo","NGA projection scenario 3","PfPR_percent_change",-16.75,"Prevalence","all_ages"
2028,"Oyo","NGA projection scenario 3","U5_PfPR_percent_change",-30.52,"Prevalence","U5"
2028,"Oyo","NGA projection scenario 3","incidence_percent_change",23.57,"Incidence per 1000","all_ages"
2028,"Oyo","NGA projection scenario 3","U5_incidence_percent_change",7.57,"Incidence per 1000","U5"
2028,"Oyo","NGA projection scenario 3","death_percent_change",-21.95,"Deaths per 1000","all_ages"
2028,"Oyo","NGA projection scenario 3","U5_death_percent_change",-30.89,"Deaths per 1000","U5"
2029,"Oyo","NGA projection scenario 3","PfPR_percent_change",-30.24,"Prevalence","all_ages"
2029,"Oyo","NGA projection scenario 3","U5_PfPR_percent_change",-45.38,"Prevalence","U5"
2029,"Oyo","NGA projection scenario 3","incidence_percent_change",-1.91,"Incidence per 1000","all_ages"
2029,"Oyo","NGA projection scenario 3","U5_incidence_percent_change",-18.2,"Incidence per 1000","U5"
2029,"Oyo","NGA projection scenario 3","death_percent_change",-48.96,"Deaths per 1000","all_ages"
2029,"Oyo","NGA projection scenario 3","U5_death_percent_change",-60.79,"Deaths per 1000","U5"
2030,"Oyo","NGA projection scenario 3","PfPR_percent_change",-38.63,"Prevalence","all_ages"
2030,"Oyo","NGA projection scenario 3","U5_PfPR_percent_change",-56.08,"Prevalence","U5"
2030,"Oyo","NGA projection scenario 3","incidence_percent_change",-2.99,"Incidence per 1000","all_ages"
2030,"Oyo","NGA projection scenario 3","U5_incidence_percent_change",-23.66,"Incidence per 1000","U5"
2030,"Oyo","NGA projection scenario 3","death_percent_change",-48.75,"Deaths per 1000","all_ages"
2030,"Oyo","NGA projection scenario 3","U5_death_percent_change",-60.51,"Deaths per 1000","U5"
2020,"Plateau","NGA projection scenario 3","PfPR_percent_change",-0.66,"Prevalence","all_ages"
2020,"Plateau","NGA projection scenario 3","U5_PfPR_percent_change",3.69,"Prevalence","U5"
2020,"Plateau","NGA projection scenario 3","incidence_percent_change",12.47,"Incidence per 1000","all_ages"
2020,"Plateau","NGA projection scenario 3","U5_incidence_percent_change",15.23,"Incidence per 1000","U5"
2020,"Plateau","NGA projection scenario 3","death_percent_change",14.22,"Deaths per 1000","all_ages"
2020,"Plateau","NGA projection scenario 3","U5_death_percent_change",14.76,"Deaths per 1000","U5"
2021,"Plateau","NGA projection scenario 3","PfPR_percent_change",-14.63,"Prevalence","all_ages"
2021,"Plateau","NGA projection scenario 3","U5_PfPR_percent_change",-16.27,"Prevalence","U5"
2021,"Plateau","NGA projection scenario 3","incidence_percent_change",4.76,"Incidence per 1000","all_ages"
2021,"Plateau","NGA projection scenario 3","U5_incidence_percent_change",1.91,"Incidence per 1000","U5"
2021,"Plateau","NGA projection scenario 3","death_percent_change",5.36,"Deaths per 1000","all_ages"
