"year","State","scenario","indicator","count","trend","age"
2025,"Borno","NGA projection scenario 4","incidence_percent_change",-7.73,"Incidence per 1000","all_ages"
2025,"Borno","NGA projection scenario 4","U5_incidence_percent_change",-31.1,"Incidence per 1000","U5"
2025,"Borno","NGA projection scenario 4","death_percent_change",-27.45,"Deaths per 1000","all_ages"
2025,"Borno","NGA projection scenario 4","U5_death_percent_change",-40.2,"Deaths per 1000","U5"
2030,"Borno","NGA projection scenario 4","PfPR_percent_change",-50.65,"Prevalence","all_ages"
2030,"Borno","NGA projection scenario 4","U5_PfPR_percent_change",-72.49,"Prevalence","U5"
2030,"Borno","NGA projection scenario 4","incidence_percent_change",-36.93,"Incidence per 1000","all_ages"
2030,"Borno","NGA projection scenario 4","U5_incidence_percent_change",-62.76,"Incidence per 1000","U5"
2030,"Borno","NGA projection scenario 4","death_percent_change",-70.35,"Deaths per 1000","all_ages"
2030,"Borno","NGA projection scenario 4","U5_death_percent_change",-82.53,"Deaths per 1000","U5"
2020,"Cross River","NGA projection scenario 4","PfPR_percent_change",-4.41,"Prevalence","all_ages"
2020,"Cross River","NGA projection scenario 4","U5_PfPR_percent_change",-6.35,"Prevalence","U5"
2020,"Cross River","NGA projection scenario 4","incidence_percent_change",-2.55,"Incidence per 1000","all_ages"
2020,"Cross River","NGA projection scenario 4","U5_incidence_percent_change",-3.4,"Incidence per 1000","U5"
2020,"Cross River","NGA projection scenario 4","death_percent_change",-9.96,"Deaths per 1000","all_ages"
2020,"Cross River","NGA projection scenario 4","U5_death_percent_change",-15.84,"Deaths per 1000","U5"
2025,"Cross River","NGA projection scenario 4","PfPR_percent_change",-43.72,"Prevalence","all_ages"
2025,"Cross River","NGA projection scenario 4","U5_PfPR_percent_change",-57.38,"Prevalence","U5"
2025,"Cross River","NGA projection scenario 4","incidence_percent_change",-30.41,"Incidence per 1000","all_ages"
2025,"Cross River","NGA projection scenario 4","U5_incidence_percent_change",-40.35,"Incidence per 1000","U5"
2025,"Cross River","NGA projection scenario 4","death_percent_change",-55.33,"Deaths per 1000","all_ages"
2025,"Cross River","NGA projection scenario 4","U5_death_percent_change",-68.02,"Deaths per 1000","U5"
2030,"Cross River","NGA projection scenario 4","PfPR_percent_change",-43.4,"Prevalence","all_ages"
2030,"Cross River","NGA projection scenario 4","U5_PfPR_percent_change",-64.11,"Prevalence","U5"
2030,"Cross River","NGA projection scenario 4","incidence_percent_change",-15.01,"Incidence per 1000","all_ages"
2030,"Cross River","NGA projection scenario 4","U5_incidence_percent_change",-36.79,"Incidence per 1000","U5"
2030,"Cross River","NGA projection scenario 4","death_percent_change",-62.38,"Deaths per 1000","all_ages"
2030,"Cross River","NGA projection scenario 4","U5_death_percent_change",-72.47,"Deaths per 1000","U5"
2020,"Delta","NGA projection scenario 4","PfPR_percent_change",-5.1,"Prevalence","all_ages"
2020,"Delta","NGA projection scenario 4","U5_PfPR_percent_change",-8.1,"Prevalence","U5"
2020,"Delta","NGA projection scenario 4","incidence_percent_change",-4.6,"Incidence per 1000","all_ages"
2020,"Delta","NGA projection scenario 4","U5_incidence_percent_change",-6.18,"Incidence per 1000","U5"
2020,"Delta","NGA projection scenario 4","death_percent_change",-6.88,"Deaths per 1000","all_ages"
2020,"Delta","NGA projection scenario 4","U5_death_percent_change",0.86,"Deaths per 1000","U5"
2025,"Delta","NGA projection scenario 4","PfPR_percent_change",-29.12,"Prevalence","all_ages"
2025,"Delta","NGA projection scenario 4","U5_PfPR_percent_change",-33.05,"Prevalence","U5"
2025,"Delta","NGA projection scenario 4","incidence_percent_change",-31.78,"Incidence per 1000","all_ages"
2025,"Delta","NGA projection scenario 4","U5_incidence_percent_change",-38.4,"Incidence per 1000","U5"
2025,"Delta","NGA projection scenario 4","death_percent_change",-44.04,"Deaths per 1000","all_ages"
2025,"Delta","NGA projection scenario 4","U5_death_percent_change",-41.52,"Deaths per 1000","U5"
2030,"Delta","NGA projection scenario 4","PfPR_percent_change",-31.36,"Prevalence","all_ages"
2030,"Delta","NGA projection scenario 4","U5_PfPR_percent_change",-37.81,"Prevalence","U5"
2030,"Delta","NGA projection scenario 4","incidence_percent_change",-27.28,"Incidence per 1000","all_ages"
2030,"Delta","NGA projection scenario 4","U5_incidence_percent_change",-36.65,"Incidence per 1000","U5"
2030,"Delta","NGA projection scenario 4","death_percent_change",-31.15,"Deaths per 1000","all_ages"
2030,"Delta","NGA projection scenario 4","U5_death_percent_change",-34.94,"Deaths per 1000","U5"
2020,"Ebonyi","NGA projection scenario 4","PfPR_percent_change",-6.38,"Prevalence","all_ages"
2020,"Ebonyi","NGA projection scenario 4","U5_PfPR_percent_change",-10.07,"Prevalence","U5"
2020,"Ebonyi","NGA projection scenario 4","incidence_percent_change",-4.94,"Incidence per 1000","all_ages"
2020,"Ebonyi","NGA projection scenario 4","U5_incidence_percent_change",-6.42,"Incidence per 1000","U5"
2020,"Ebonyi","NGA projection scenario 4","death_percent_change",-5.19,"Deaths per 1000","all_ages"
2020,"Ebonyi","NGA projection scenario 4","U5_death_percent_change",-4.03,"Deaths per 1000","U5"
2025,"Ebonyi","NGA projection scenario 4","PfPR_percent_change",-20.44,"Prevalence","all_ages"
2025,"Ebonyi","NGA projection scenario 4","U5_PfPR_percent_change",-35.21,"Prevalence","U5"
2025,"Ebonyi","NGA projection scenario 4","incidence_percent_change",4.16,"Incidence per 1000","all_ages"
2025,"Ebonyi","NGA projection scenario 4","U5_incidence_percent_change",-6.4,"Incidence per 1000","U5"
2025,"Ebonyi","NGA projection scenario 4","death_percent_change",-9.52,"Deaths per 1000","all_ages"
2025,"Ebonyi","NGA projection scenario 4","U5_death_percent_change",-24.11,"Deaths per 1000","U5"
2030,"Ebonyi","NGA projection scenario 4","PfPR_percent_change",-34.89,"Prevalence","all_ages"
2030,"Ebonyi","NGA projection scenario 4","U5_PfPR_percent_change",-59.57,"Prevalence","U5"
2030,"Ebonyi","NGA projection scenario 4","incidence_percent_change",4.29,"Incidence per 1000","all_ages"
2030,"Ebonyi","NGA projection scenario 4","U5_incidence_percent_change",-22.37,"Incidence per 1000","U5"
2030,"Ebonyi","NGA projection scenario 4","death_percent_change",-21.33,"Deaths per 1000","all_ages"
2030,"Ebonyi","NGA projection scenario 4","U5_death_percent_change",-35.27,"Deaths per 1000","U5"
2020,"Edo","NGA projection scenario 4","PfPR_percent_change",-18.35,"Prevalence","all_ages"
2020,"Edo","NGA projection scenario 4","U5_PfPR_percent_change",-22.27,"Prevalence","U5"
2020,"Edo","NGA projection scenario 4","incidence_percent_change",-20.2,"Incidence per 1000","all_ages"
2020,"Edo","NGA projection scenario 4","U5_incidence_percent_change",-21.44,"Incidence per 1000","U5"
2020,"Edo","NGA projection scenario 4","death_percent_change",-33.49,"Deaths per 1000","all_ages"
2020,"Edo","NGA projection scenario 4","U5_death_percent_change",-36.57,"Deaths per 1000","U5"
2025,"Edo","NGA projection scenario 4","PfPR_percent_change",-46.64,"Prevalence","all_ages"
2025,"Edo","NGA projection scenario 4","U5_PfPR_percent_change",-48.54,"Prevalence","U5"
2025,"Edo","NGA projection scenario 4","incidence_percent_change",-36.56,"Incidence per 1000","all_ages"
2025,"Edo","NGA projection scenario 4","U5_incidence_percent_change",-31.75,"Incidence per 1000","U5"
2025,"Edo","NGA projection scenario 4","death_percent_change",-55.83,"Deaths per 1000","all_ages"
2025,"Edo","NGA projection scenario 4","U5_death_percent_change",-56.45,"Deaths per 1000","U5"
2030,"Edo","NGA projection scenario 4","PfPR_percent_change",-67.97,"Prevalence","all_ages"
2030,"Edo","NGA projection scenario 4","U5_PfPR_percent_change",-74.19,"Prevalence","U5"
2030,"Edo","NGA projection scenario 4","incidence_percent_change",-55.66,"Incidence per 1000","all_ages"
2030,"Edo","NGA projection scenario 4","U5_incidence_percent_change",-53.67,"Incidence per 1000","U5"
2030,"Edo","NGA projection scenario 4","death_percent_change",-77.75,"Deaths per 1000","all_ages"
2030,"Edo","NGA projection scenario 4","U5_death_percent_change",-79.53,"Deaths per 1000","U5"
2020,"Ekiti","NGA projection scenario 4","PfPR_percent_change",-11.9,"Prevalence","all_ages"
2020,"Ekiti","NGA projection scenario 4","U5_PfPR_percent_change",-15.78,"Prevalence","U5"
2020,"Ekiti","NGA projection scenario 4","incidence_percent_change",-13.3,"Incidence per 1000","all_ages"
2020,"Ekiti","NGA projection scenario 4","U5_incidence_percent_change",-14.94,"Incidence per 1000","U5"
2020,"Ekiti","NGA projection scenario 4","death_percent_change",-20.55,"Deaths per 1000","all_ages"
2020,"Ekiti","NGA projection scenario 4","U5_death_percent_change",-19.33,"Deaths per 1000","U5"
2025,"Ekiti","NGA projection scenario 4","PfPR_percent_change",-10.94,"Prevalence","all_ages"
2025,"Ekiti","NGA projection scenario 4","U5_PfPR_percent_change",-21.82,"Prevalence","U5"
2025,"Ekiti","NGA projection scenario 4","incidence_percent_change",5.79,"Incidence per 1000","all_ages"
2025,"Ekiti","NGA projection scenario 4","U5_incidence_percent_change",-1.99,"Incidence per 1000","U5"
2025,"Ekiti","NGA projection scenario 4","death_percent_change",-21.25,"Deaths per 1000","all_ages"
2025,"Ekiti","NGA projection scenario 4","U5_death_percent_change",-20.81,"Deaths per 1000","U5"
2030,"Ekiti","NGA projection scenario 4","PfPR_percent_change",-32.1,"Prevalence","all_ages"
2030,"Ekiti","NGA projection scenario 4","U5_PfPR_percent_change",-52.05,"Prevalence","U5"
2030,"Ekiti","NGA projection scenario 4","incidence_percent_change",-5.39,"Incidence per 1000","all_ages"
2030,"Ekiti","NGA projection scenario 4","U5_incidence_percent_change",-24.17,"Incidence per 1000","U5"
2030,"Ekiti","NGA projection scenario 4","death_percent_change",-46.43,"Deaths per 1000","all_ages"
2030,"Ekiti","NGA projection scenario 4","U5_death_percent_change",-58.73,"Deaths per 1000","U5"
2020,"Enugu","NGA projection scenario 4","PfPR_percent_change",-22.58,"Prevalence","all_ages"
2020,"Enugu","NGA projection scenario 4","U5_PfPR_percent_change",-22.38,"Prevalence","U5"
2020,"Enugu","NGA projection scenario 4","incidence_percent_change",-24.39,"Incidence per 1000","all_ages"
2020,"Enugu","NGA projection scenario 4","U5_incidence_percent_change",-20.69,"Incidence per 1000","U5"
2020,"Enugu","NGA projection scenario 4","death_percent_change",-21.95,"Deaths per 1000","all_ages"
2020,"Enugu","NGA projection scenario 4","U5_death_percent_change",-26.41,"Deaths per 1000","U5"
2025,"Enugu","NGA projection scenario 4","PfPR_percent_change",-81.2,"Prevalence","all_ages"
2025,"Enugu","NGA projection scenario 4","U5_PfPR_percent_change",-77.77,"Prevalence","U5"
2025,"Enugu","NGA projection scenario 4","incidence_percent_change",-78.11,"Incidence per 1000","all_ages"
2025,"Enugu","NGA projection scenario 4","U5_incidence_percent_change",-72.16,"Incidence per 1000","U5"
2025,"Enugu","NGA projection scenario 4","death_percent_change",-76.7,"Deaths per 1000","all_ages"
2025,"Enugu","NGA projection scenario 4","U5_death_percent_change",-79.91,"Deaths per 1000","U5"
2030,"Enugu","NGA projection scenario 4","PfPR_percent_change",-87.5,"Prevalence","all_ages"
2030,"Enugu","NGA projection scenario 4","U5_PfPR_percent_change",-87.58,"Prevalence","U5"
2030,"Enugu","NGA projection scenario 4","incidence_percent_change",-82.88,"Incidence per 1000","all_ages"
2030,"Enugu","NGA projection scenario 4","U5_incidence_percent_change",-80.69,"Incidence per 1000","U5"
2030,"Enugu","NGA projection scenario 4","death_percent_change",-84.64,"Deaths per 1000","all_ages"
2030,"Enugu","NGA projection scenario 4","U5_death_percent_change",-89.46,"Deaths per 1000","U5"
2020,"Federal Capital Territory","NGA projection scenario 4","PfPR_percent_change",-8.24,"Prevalence","all_ages"
2020,"Federal Capital Territory","NGA projection scenario 4","U5_PfPR_percent_change",-10.12,"Prevalence","U5"
2020,"Federal Capital Territory","NGA projection scenario 4","incidence_percent_change",-8.87,"Incidence per 1000","all_ages"
2020,"Federal Capital Territory","NGA projection scenario 4","U5_incidence_percent_change",-9.57,"Incidence per 1000","U5"
2020,"Federal Capital Territory","NGA projection scenario 4","death_percent_change",-20.87,"Deaths per 1000","all_ages"
2020,"Federal Capital Territory","NGA projection scenario 4","U5_death_percent_change",-37.15,"Deaths per 1000","U5"
2025,"Federal Capital Territory","NGA projection scenario 4","PfPR_percent_change",-5.22,"Prevalence","all_ages"
2025,"Federal Capital Territory","NGA projection scenario 4","U5_PfPR_percent_change",-13.26,"Prevalence","U5"
2025,"Federal Capital Territory","NGA projection scenario 4","incidence_percent_change",6.61,"Incidence per 1000","all_ages"
2025,"Federal Capital Territory","NGA projection scenario 4","U5_incidence_percent_change",-0.95,"Incidence per 1000","U5"
2025,"Federal Capital Territory","NGA projection scenario 4","death_percent_change",-30.16,"Deaths per 1000","all_ages"
2025,"Federal Capital Territory","NGA projection scenario 4","U5_death_percent_change",-22.73,"Deaths per 1000","U5"
2030,"Federal Capital Territory","NGA projection scenario 4","PfPR_percent_change",-30.49,"Prevalence","all_ages"
2030,"Federal Capital Territory","NGA projection scenario 4","U5_PfPR_percent_change",-48.03,"Prevalence","U5"
2030,"Federal Capital Territory","NGA projection scenario 4","incidence_percent_change",-15.57,"Incidence per 1000","all_ages"
2030,"Federal Capital Territory","NGA projection scenario 4","U5_incidence_percent_change",-31.35,"Incidence per 1000","U5"
2030,"Federal Capital Territory","NGA projection scenario 4","death_percent_change",-46.06,"Deaths per 1000","all_ages"
2030,"Federal Capital Territory","NGA projection scenario 4","U5_death_percent_change",-51.71,"Deaths per 1000","U5"
2020,"Gombe","NGA projection scenario 4","PfPR_percent_change",-10.24,"Prevalence","all_ages"
2020,"Gombe","NGA projection scenario 4","U5_PfPR_percent_change",-34.56,"Prevalence","U5"
2020,"Gombe","NGA projection scenario 4","incidence_percent_change",-14.45,"Incidence per 1000","all_ages"
2020,"Gombe","NGA projection scenario 4","U5_incidence_percent_change",-35.15,"Incidence per 1000","U5"
2020,"Gombe","NGA projection scenario 4","death_percent_change",-42.76,"Deaths per 1000","all_ages"
2020,"Gombe","NGA projection scenario 4","U5_death_percent_change",-49.69,"Deaths per 1000","U5"
2025,"Gombe","NGA projection scenario 4","PfPR_percent_change",-53.77,"Prevalence","all_ages"
2025,"Gombe","NGA projection scenario 4","U5_PfPR_percent_change",-76.27,"Prevalence","U5"
2025,"Gombe","NGA projection scenario 4","incidence_percent_change",-45.92,"Incidence per 1000","all_ages"
2025,"Gombe","NGA projection scenario 4","U5_incidence_percent_change",-70.38,"Incidence per 1000","U5"
2025,"Gombe","NGA projection scenario 4","death_percent_change",-72.38,"Deaths per 1000","all_ages"
2025,"Gombe","NGA projection scenario 4","U5_death_percent_change",-83.39,"Deaths per 1000","U5"
2030,"Gombe","NGA projection scenario 4","PfPR_percent_change",-31.62,"Prevalence","all_ages"
2030,"Gombe","NGA projection scenario 4","U5_PfPR_percent_change",-60.32,"Prevalence","U5"
2030,"Gombe","NGA projection scenario 4","incidence_percent_change",-15.05,"Incidence per 1000","all_ages"
2030,"Gombe","NGA projection scenario 4","U5_incidence_percent_change",-47.31,"Incidence per 1000","U5"
2030,"Gombe","NGA projection scenario 4","death_percent_change",-57.33,"Deaths per 1000","all_ages"
2030,"Gombe","NGA projection scenario 4","U5_death_percent_change",-71.05,"Deaths per 1000","U5"
2020,"Imo","NGA projection scenario 4","PfPR_percent_change",-17.99,"Prevalence","all_ages"
2020,"Imo","NGA projection scenario 4","U5_PfPR_percent_change",-21.03,"Prevalence","U5"
2020,"Imo","NGA projection scenario 4","incidence_percent_change",-20.93,"Incidence per 1000","all_ages"
2020,"Imo","NGA projection scenario 4","U5_incidence_percent_change",-21.86,"Incidence per 1000","U5"
2020,"Imo","NGA projection scenario 4","death_percent_change",-21.45,"Deaths per 1000","all_ages"
2020,"Imo","NGA projection scenario 4","U5_death_percent_change",-21.55,"Deaths per 1000","U5"
2025,"Imo","NGA projection scenario 4","PfPR_percent_change",-51.95,"Prevalence","all_ages"
2025,"Imo","NGA projection scenario 4","U5_PfPR_percent_change",-62.66,"Prevalence","U5"
2025,"Imo","NGA projection scenario 4","incidence_percent_change",-36.23,"Incidence per 1000","all_ages"
2025,"Imo","NGA projection scenario 4","U5_incidence_percent_change",-46.21,"Incidence per 1000","U5"
2025,"Imo","NGA projection scenario 4","death_percent_change",-51.17,"Deaths per 1000","all_ages"
2025,"Imo","NGA projection scenario 4","U5_death_percent_change",-64.88,"Deaths per 1000","U5"
2030,"Imo","NGA projection scenario 4","PfPR_percent_change",-80.64,"Prevalence","all_ages"
2030,"Imo","NGA projection scenario 4","U5_PfPR_percent_change",-89.79,"Prevalence","U5"
2030,"Imo","NGA projection scenario 4","incidence_percent_change",-65.49,"Incidence per 1000","all_ages"
2030,"Imo","NGA projection scenario 4","U5_incidence_percent_change",-79.13,"Incidence per 1000","U5"
2030,"Imo","NGA projection scenario 4","death_percent_change",-70.55,"Deaths per 1000","all_ages"
2030,"Imo","NGA projection scenario 4","U5_death_percent_change",-84.17,"Deaths per 1000","U5"
2020,"Jigawa","NGA projection scenario 4","PfPR_percent_change",-4.09,"Prevalence","all_ages"
2020,"Jigawa","NGA projection scenario 4","U5_PfPR_percent_change",-6.51,"Prevalence","U5"
2020,"Jigawa","NGA projection scenario 4","incidence_percent_change",-2.08,"Incidence per 1000","all_ages"
2020,"Jigawa","NGA projection scenario 4","U5_incidence_percent_change",-4.39,"Incidence per 1000","U5"
2020,"Jigawa","NGA projection scenario 4","death_percent_change",-2.31,"Deaths per 1000","all_ages"
2020,"Jigawa","NGA projection scenario 4","U5_death_percent_change",-12.52,"Deaths per 1000","U5"
2025,"Jigawa","NGA projection scenario 4","PfPR_percent_change",-63.67,"Prevalence","all_ages"
2025,"Jigawa","NGA projection scenario 4","U5_PfPR_percent_change",-73.72,"Prevalence","U5"
2025,"Jigawa","NGA projection scenario 4","incidence_percent_change",-57.15,"Incidence per 1000","all_ages"
2025,"Jigawa","NGA projection scenario 4","U5_incidence_percent_change",-71.77,"Incidence per 1000","U5"
2025,"Jigawa","NGA projection scenario 4","death_percent_change",-51.42,"Deaths per 1000","all_ages"
2025,"Jigawa","NGA projection scenario 4","U5_death_percent_change",-69.08,"Deaths per 1000","U5"
2030,"Jigawa","NGA projection scenario 4","PfPR_percent_change",-34.26,"Prevalence","all_ages"
2030,"Jigawa","NGA projection scenario 4","U5_PfPR_percent_change",-50.21,"Prevalence","U5"
2030,"Jigawa","NGA projection scenario 4","incidence_percent_change",-19.28,"Incidence per 1000","all_ages"
2030,"Jigawa","NGA projection scenario 4","U5_incidence_percent_change",-44.44,"Incidence per 1000","U5"
2030,"Jigawa","NGA projection scenario 4","death_percent_change",-33.12,"Deaths per 1000","all_ages"
2030,"Jigawa","NGA projection scenario 4","U5_death_percent_change",-59.71,"Deaths per 1000","U5"
2020,"Kaduna","NGA projection scenario 4","PfPR_percent_change",-9.45,"Prevalence","all_ages"
2020,"Kaduna","NGA projection scenario 4","U5_PfPR_percent_change",-34.77,"Prevalence","U5"
2020,"Kaduna","NGA projection scenario 4","incidence_percent_change",-13.62,"Incidence per 1000","all_ages"
2020,"Kaduna","NGA projection scenario 4","U5_incidence_percent_change",-34.19,"Incidence per 1000","U5"
2020,"Kaduna","NGA projection scenario 4","death_percent_change",-40.41,"Deaths per 1000","all_ages"
2020,"Kaduna","NGA projection scenario 4","U5_death_percent_change",-49.4,"Deaths per 1000","U5"
2025,"Kaduna","NGA projection scenario 4","PfPR_percent_change",-22.04,"Prevalence","all_ages"
2025,"Kaduna","NGA projection scenario 4","U5_PfPR_percent_change",-45.16,"Prevalence","U5"
2025,"Kaduna","NGA projection scenario 4","incidence_percent_change",-25.57,"Incidence per 1000","all_ages"
2025,"Kaduna","NGA projection scenario 4","U5_incidence_percent_change",-44.37,"Incidence per 1000","U5"
2025,"Kaduna","NGA projection scenario 4","death_percent_change",-46.61,"Deaths per 1000","all_ages"
2025,"Kaduna","NGA projection scenario 4","U5_death_percent_change",-52.63,"Deaths per 1000","U5"
2030,"Kaduna","NGA projection scenario 4","PfPR_percent_change",-8.91,"Prevalence","all_ages"
2030,"Kaduna","NGA projection scenario 4","U5_PfPR_percent_change",-44.03,"Prevalence","U5"
2030,"Kaduna","NGA projection scenario 4","incidence_percent_change",-1.07,"Incidence per 1000","all_ages"
2030,"Kaduna","NGA projection scenario 4","U5_incidence_percent_change",-36.46,"Incidence per 1000","U5"
2030,"Kaduna","NGA projection scenario 4","death_percent_change",-42.15,"Deaths per 1000","all_ages"
2030,"Kaduna","NGA projection scenario 4","U5_death_percent_change",-60.29,"Deaths per 1000","U5"
2020,"Kano","NGA projection scenario 4","PfPR_percent_change",-9.85,"Prevalence","all_ages"
2020,"Kano","NGA projection scenario 4","U5_PfPR_percent_change",-36.09,"Prevalence","U5"
2020,"Kano","NGA projection scenario 4","incidence_percent_change",-14.18,"Incidence per 1000","all_ages"
2020,"Kano","NGA projection scenario 4","U5_incidence_percent_change",-37.55,"Incidence per 1000","U5"
2020,"Kano","NGA projection scenario 4","death_percent_change",-39.89,"Deaths per 1000","all_ages"
2020,"Kano","NGA projection scenario 4","U5_death_percent_change",-51.81,"Deaths per 1000","U5"
2025,"Kano","NGA projection scenario 4","PfPR_percent_change",-33.34,"Prevalence","all_ages"
2025,"Kano","NGA projection scenario 4","U5_PfPR_percent_change",-55.38,"Prevalence","U5"
2025,"Kano","NGA projection scenario 4","incidence_percent_change",-30.36,"Incidence per 1000","all_ages"
2025,"Kano","NGA projection scenario 4","U5_incidence_percent_change",-49.84,"Incidence per 1000","U5"
2025,"Kano","NGA projection scenario 4","death_percent_change",-54.26,"Deaths per 1000","all_ages"
2025,"Kano","NGA projection scenario 4","U5_death_percent_change",-66.6,"Deaths per 1000","U5"
2030,"Kano","NGA projection scenario 4","PfPR_percent_change",-36.08,"Prevalence","all_ages"
2030,"Kano","NGA projection scenario 4","U5_PfPR_percent_change",-67.92,"Prevalence","U5"
2030,"Kano","NGA projection scenario 4","incidence_percent_change",-11.47,"Incidence per 1000","all_ages"
2030,"Kano","NGA projection scenario 4","U5_incidence_percent_change",-54.84,"Incidence per 1000","U5"
2030,"Kano","NGA projection scenario 4","death_percent_change",-64.99,"Deaths per 1000","all_ages"
2030,"Kano","NGA projection scenario 4","U5_death_percent_change",-79.55,"Deaths per 1000","U5"
2020,"Katsina","NGA projection scenario 4","PfPR_percent_change",-8.69,"Prevalence","all_ages"
2020,"Katsina","NGA projection scenario 4","U5_PfPR_percent_change",-26.01,"Prevalence","U5"
2020,"Katsina","NGA projection scenario 4","incidence_percent_change",-12.48,"Incidence per 1000","all_ages"
2020,"Katsina","NGA projection scenario 4","U5_incidence_percent_change",-25.79,"Incidence per 1000","U5"
2020,"Katsina","NGA projection scenario 4","death_percent_change",-33.3,"Deaths per 1000","all_ages"
2020,"Katsina","NGA projection scenario 4","U5_death_percent_change",-36.31,"Deaths per 1000","U5"
2025,"Katsina","NGA projection scenario 4","PfPR_percent_change",-31.98,"Prevalence","all_ages"
2025,"Katsina","NGA projection scenario 4","U5_PfPR_percent_change",-50.56,"Prevalence","U5"
2025,"Katsina","NGA projection scenario 4","incidence_percent_change",-26.51,"Incidence per 1000","all_ages"
2025,"Katsina","NGA projection scenario 4","U5_incidence_percent_change",-39.89,"Incidence per 1000","U5"
2025,"Katsina","NGA projection scenario 4","death_percent_change",-59.97,"Deaths per 1000","all_ages"
2025,"Katsina","NGA projection scenario 4","U5_death_percent_change",-65.92,"Deaths per 1000","U5"
2030,"Katsina","NGA projection scenario 4","PfPR_percent_change",-29.01,"Prevalence","all_ages"
2030,"Katsina","NGA projection scenario 4","U5_PfPR_percent_change",-48.43,"Prevalence","U5"
2030,"Katsina","NGA projection scenario 4","incidence_percent_change",-15.24,"Incidence per 1000","all_ages"
2030,"Katsina","NGA projection scenario 4","U5_incidence_percent_change",-34.83,"Incidence per 1000","U5"
2030,"Katsina","NGA projection scenario 4","death_percent_change",-49.68,"Deaths per 1000","all_ages"
2030,"Katsina","NGA projection scenario 4","U5_death_percent_change",-57.79,"Deaths per 1000","U5"
2020,"Kebbi","NGA projection scenario 4","PfPR_percent_change",-10.85,"Prevalence","all_ages"
2020,"Kebbi","NGA projection scenario 4","U5_PfPR_percent_change",-34.46,"Prevalence","U5"
2020,"Kebbi","NGA projection scenario 4","incidence_percent_change",-18.63,"Incidence per 1000","all_ages"
2020,"Kebbi","NGA projection scenario 4","U5_incidence_percent_change",-35.95,"Incidence per 1000","U5"
2020,"Kebbi","NGA projection scenario 4","death_percent_change",-37.98,"Deaths per 1000","all_ages"
2020,"Kebbi","NGA projection scenario 4","U5_death_percent_change",-40.75,"Deaths per 1000","U5"
2025,"Kebbi","NGA projection scenario 4","PfPR_percent_change",-46.99,"Prevalence","all_ages"
2025,"Kebbi","NGA projection scenario 4","U5_PfPR_percent_change",-76.23,"Prevalence","U5"
2025,"Kebbi","NGA projection scenario 4","incidence_percent_change",-38.57,"Incidence per 1000","all_ages"
2025,"Kebbi","NGA projection scenario 4","U5_incidence_percent_change",-64.49,"Incidence per 1000","U5"
2025,"Kebbi","NGA projection scenario 4","death_percent_change",-73.48,"Deaths per 1000","all_ages"
2025,"Kebbi","NGA projection scenario 4","U5_death_percent_change",-85.15,"Deaths per 1000","U5"
2030,"Kebbi","NGA projection scenario 4","PfPR_percent_change",-24.16,"Prevalence","all_ages"
2030,"Kebbi","NGA projection scenario 4","U5_PfPR_percent_change",-54.81,"Prevalence","U5"
2030,"Kebbi","NGA projection scenario 4","incidence_percent_change",2.95,"Incidence per 1000","all_ages"
2030,"Kebbi","NGA projection scenario 4","U5_incidence_percent_change",-32.29,"Incidence per 1000","U5"
2030,"Kebbi","NGA projection scenario 4","death_percent_change",-60.14,"Deaths per 1000","all_ages"
2030,"Kebbi","NGA projection scenario 4","U5_death_percent_change",-72.13,"Deaths per 1000","U5"
2020,"Kogi","NGA projection scenario 4","PfPR_percent_change",-11.05,"Prevalence","all_ages"
2020,"Kogi","NGA projection scenario 4","U5_PfPR_percent_change",-14.79,"Prevalence","U5"
2020,"Kogi","NGA projection scenario 4","incidence_percent_change",-11.97,"Incidence per 1000","all_ages"
2020,"Kogi","NGA projection scenario 4","U5_incidence_percent_change",-14.02,"Incidence per 1000","U5"
2020,"Kogi","NGA projection scenario 4","death_percent_change",-38.23,"Deaths per 1000","all_ages"
2020,"Kogi","NGA projection scenario 4","U5_death_percent_change",-45.89,"Deaths per 1000","U5"
2025,"Kogi","NGA projection scenario 4","PfPR_percent_change",-11.31,"Prevalence","all_ages"
2025,"Kogi","NGA projection scenario 4","U5_PfPR_percent_change",-22.19,"Prevalence","U5"
2025,"Kogi","NGA projection scenario 4","incidence_percent_change",6.95,"Incidence per 1000","all_ages"
2025,"Kogi","NGA projection scenario 4","U5_incidence_percent_change",-0.42,"Incidence per 1000","U5"
2025,"Kogi","NGA projection scenario 4","death_percent_change",-43.58,"Deaths per 1000","all_ages"
2025,"Kogi","NGA projection scenario 4","U5_death_percent_change",-50.72,"Deaths per 1000","U5"
2030,"Kogi","NGA projection scenario 4","PfPR_percent_change",-35.38,"Prevalence","all_ages"
2030,"Kogi","NGA projection scenario 4","U5_PfPR_percent_change",-56.68,"Prevalence","U5"
2030,"Kogi","NGA projection scenario 4","incidence_percent_change",-7.74,"Incidence per 1000","all_ages"
2030,"Kogi","NGA projection scenario 4","U5_incidence_percent_change",-26.45,"Incidence per 1000","U5"
2030,"Kogi","NGA projection scenario 4","death_percent_change",-62.2,"Deaths per 1000","all_ages"
2030,"Kogi","NGA projection scenario 4","U5_death_percent_change",-70.12,"Deaths per 1000","U5"
2020,"Kwara","NGA projection scenario 4","PfPR_percent_change",-18.68,"Prevalence","all_ages"
2020,"Kwara","NGA projection scenario 4","U5_PfPR_percent_change",-40.19,"Prevalence","U5"
