"year","State","scenario","indicator","count","trend","age"
2012,"Bayelsa","NGA projection scenario 0","death_rate_mean_U5",1.48,"Deaths per 1000","U5"
2013,"Bayelsa","NGA projection scenario 0","PfPR_all_ages",0.16,"Prevalence","all_ages"
2013,"Bayelsa","NGA projection scenario 0","PfPR_U5",0.11,"Prevalence","U5"
2013,"Bayelsa","NGA projection scenario 0","incidence_all_ages",793.25,"Incidence per 1000","all_ages"
2013,"Bayelsa","NGA projection scenario 0","incidence_U5",906.85,"Incidence per 1000","U5"
2013,"Bayelsa","NGA projection scenario 0","death_rate_mean_all_ages",0.53,"Deaths per 1000","all_ages"
2013,"Bayelsa","NGA projection scenario 0","death_rate_mean_U5",1.82,"Deaths per 1000","U5"
2014,"Bayelsa","NGA projection scenario 0","PfPR_all_ages",0.18,"Prevalence","all_ages"
2014,"Bayelsa","NGA projection scenario 0","PfPR_U5",0.13,"Prevalence","U5"
2014,"Bayelsa","NGA projection scenario 0","incidence_all_ages",888.62,"Incidence per 1000","all_ages"
2014,"Bayelsa","NGA projection scenario 0","incidence_U5",1040.35,"Incidence per 1000","U5"
2014,"Bayelsa","NGA projection scenario 0","death_rate_mean_all_ages",0.46,"Deaths per 1000","all_ages"
2014,"Bayelsa","NGA projection scenario 0","death_rate_mean_U5",1.6,"Deaths per 1000","U5"
2015,"Bayelsa","NGA projection scenario 0","PfPR_all_ages",0.19,"Prevalence","all_ages"
2015,"Bayelsa","NGA projection scenario 0","PfPR_U5",0.14,"Prevalence","U5"
2015,"Bayelsa","NGA projection scenario 0","incidence_all_ages",955.46,"Incidence per 1000","all_ages"
2015,"Bayelsa","NGA projection scenario 0","incidence_U5",1100.22,"Incidence per 1000","U5"
2015,"Bayelsa","NGA projection scenario 0","death_rate_mean_all_ages",0.53,"Deaths per 1000","all_ages"
2015,"Bayelsa","NGA projection scenario 0","death_rate_mean_U5",1.53,"Deaths per 1000","U5"
2016,"Bayelsa","NGA projection scenario 0","PfPR_all_ages",0.22,"Prevalence","all_ages"
2016,"Bayelsa","NGA projection scenario 0","PfPR_U5",0.16,"Prevalence","U5"
2016,"Bayelsa","NGA projection scenario 0","incidence_all_ages",1068.42,"Incidence per 1000","all_ages"
2016,"Bayelsa","NGA projection scenario 0","incidence_U5",1205.71,"Incidence per 1000","U5"
2016,"Bayelsa","NGA projection scenario 0","death_rate_mean_all_ages",0.59,"Deaths per 1000","all_ages"
2016,"Bayelsa","NGA projection scenario 0","death_rate_mean_U5",1.78,"Deaths per 1000","U5"
2017,"Bayelsa","NGA projection scenario 0","PfPR_all_ages",0.23,"Prevalence","all_ages"
2017,"Bayelsa","NGA projection scenario 0","PfPR_U5",0.17,"Prevalence","U5"
2017,"Bayelsa","NGA projection scenario 0","incidence_all_ages",1139.9,"Incidence per 1000","all_ages"
2017,"Bayelsa","NGA projection scenario 0","incidence_U5",1294.34,"Incidence per 1000","U5"
2017,"Bayelsa","NGA projection scenario 0","death_rate_mean_all_ages",0.63,"Deaths per 1000","all_ages"
2017,"Bayelsa","NGA projection scenario 0","death_rate_mean_U5",1.9,"Deaths per 1000","U5"
2018,"Bayelsa","NGA projection scenario 0","PfPR_all_ages",0.16,"Prevalence","all_ages"
2018,"Bayelsa","NGA projection scenario 0","PfPR_U5",0.11,"Prevalence","U5"
2018,"Bayelsa","NGA projection scenario 0","incidence_all_ages",821.39,"Incidence per 1000","all_ages"
2018,"Bayelsa","NGA projection scenario 0","incidence_U5",932.91,"Incidence per 1000","U5"
2018,"Bayelsa","NGA projection scenario 0","death_rate_mean_all_ages",0.47,"Deaths per 1000","all_ages"
2018,"Bayelsa","NGA projection scenario 0","death_rate_mean_U5",1.57,"Deaths per 1000","U5"
2019,"Bayelsa","NGA projection scenario 0","PfPR_all_ages",0.13,"Prevalence","all_ages"
2019,"Bayelsa","NGA projection scenario 0","PfPR_U5",0.09,"Prevalence","U5"
2019,"Bayelsa","NGA projection scenario 0","incidence_all_ages",714.65,"Incidence per 1000","all_ages"
2019,"Bayelsa","NGA projection scenario 0","incidence_U5",827.16,"Incidence per 1000","U5"
2019,"Bayelsa","NGA projection scenario 0","death_rate_mean_all_ages",0.4,"Deaths per 1000","all_ages"
2019,"Bayelsa","NGA projection scenario 0","death_rate_mean_U5",1.36,"Deaths per 1000","U5"
2011,"Benue","NGA projection scenario 0","PfPR_all_ages",0.29,"Prevalence","all_ages"
2011,"Benue","NGA projection scenario 0","PfPR_U5",0.35,"Prevalence","U5"
2011,"Benue","NGA projection scenario 0","incidence_all_ages",1148.76,"Incidence per 1000","all_ages"
2011,"Benue","NGA projection scenario 0","incidence_U5",2308.24,"Incidence per 1000","U5"
2011,"Benue","NGA projection scenario 0","death_rate_mean_all_ages",0.87,"Deaths per 1000","all_ages"
2011,"Benue","NGA projection scenario 0","death_rate_mean_U5",3.93,"Deaths per 1000","U5"
2012,"Benue","NGA projection scenario 0","PfPR_all_ages",0.3,"Prevalence","all_ages"
2012,"Benue","NGA projection scenario 0","PfPR_U5",0.35,"Prevalence","U5"
2012,"Benue","NGA projection scenario 0","incidence_all_ages",1168.17,"Incidence per 1000","all_ages"
2012,"Benue","NGA projection scenario 0","incidence_U5",2354.61,"Incidence per 1000","U5"
2012,"Benue","NGA projection scenario 0","death_rate_mean_all_ages",0.93,"Deaths per 1000","all_ages"
2012,"Benue","NGA projection scenario 0","death_rate_mean_U5",4.39,"Deaths per 1000","U5"
2013,"Benue","NGA projection scenario 0","PfPR_all_ages",0.28,"Prevalence","all_ages"
2013,"Benue","NGA projection scenario 0","PfPR_U5",0.32,"Prevalence","U5"
2013,"Benue","NGA projection scenario 0","incidence_all_ages",1127.62,"Incidence per 1000","all_ages"
2013,"Benue","NGA projection scenario 0","incidence_U5",2208.97,"Incidence per 1000","U5"
2013,"Benue","NGA projection scenario 0","death_rate_mean_all_ages",0.84,"Deaths per 1000","all_ages"
2013,"Benue","NGA projection scenario 0","death_rate_mean_U5",3.92,"Deaths per 1000","U5"
2014,"Benue","NGA projection scenario 0","PfPR_all_ages",0.29,"Prevalence","all_ages"
2014,"Benue","NGA projection scenario 0","PfPR_U5",0.33,"Prevalence","U5"
2014,"Benue","NGA projection scenario 0","incidence_all_ages",1177.75,"Incidence per 1000","all_ages"
2014,"Benue","NGA projection scenario 0","incidence_U5",2315.95,"Incidence per 1000","U5"
2014,"Benue","NGA projection scenario 0","death_rate_mean_all_ages",0.93,"Deaths per 1000","all_ages"
2014,"Benue","NGA projection scenario 0","death_rate_mean_U5",4.5,"Deaths per 1000","U5"
2015,"Benue","NGA projection scenario 0","PfPR_all_ages",0.26,"Prevalence","all_ages"
2015,"Benue","NGA projection scenario 0","PfPR_U5",0.29,"Prevalence","U5"
2015,"Benue","NGA projection scenario 0","incidence_all_ages",1110.51,"Incidence per 1000","all_ages"
2015,"Benue","NGA projection scenario 0","incidence_U5",2144.12,"Incidence per 1000","U5"
2015,"Benue","NGA projection scenario 0","death_rate_mean_all_ages",0.76,"Deaths per 1000","all_ages"
2015,"Benue","NGA projection scenario 0","death_rate_mean_U5",3.5,"Deaths per 1000","U5"
2016,"Benue","NGA projection scenario 0","PfPR_all_ages",0.27,"Prevalence","all_ages"
2016,"Benue","NGA projection scenario 0","PfPR_U5",0.29,"Prevalence","U5"
2016,"Benue","NGA projection scenario 0","incidence_all_ages",1171.13,"Incidence per 1000","all_ages"
2016,"Benue","NGA projection scenario 0","incidence_U5",2242.15,"Incidence per 1000","U5"
2016,"Benue","NGA projection scenario 0","death_rate_mean_all_ages",0.88,"Deaths per 1000","all_ages"
2016,"Benue","NGA projection scenario 0","death_rate_mean_U5",4.16,"Deaths per 1000","U5"
2017,"Benue","NGA projection scenario 0","PfPR_all_ages",0.28,"Prevalence","all_ages"
2017,"Benue","NGA projection scenario 0","PfPR_U5",0.31,"Prevalence","U5"
2017,"Benue","NGA projection scenario 0","incidence_all_ages",1216.93,"Incidence per 1000","all_ages"
2017,"Benue","NGA projection scenario 0","incidence_U5",2317.21,"Incidence per 1000","U5"
2017,"Benue","NGA projection scenario 0","death_rate_mean_all_ages",0.81,"Deaths per 1000","all_ages"
2017,"Benue","NGA projection scenario 0","death_rate_mean_U5",3.77,"Deaths per 1000","U5"
2018,"Benue","NGA projection scenario 0","PfPR_all_ages",0.26,"Prevalence","all_ages"
2018,"Benue","NGA projection scenario 0","PfPR_U5",0.27,"Prevalence","U5"
2018,"Benue","NGA projection scenario 0","incidence_all_ages",1117.54,"Incidence per 1000","all_ages"
2018,"Benue","NGA projection scenario 0","incidence_U5",2065.88,"Incidence per 1000","U5"
2018,"Benue","NGA projection scenario 0","death_rate_mean_all_ages",0.75,"Deaths per 1000","all_ages"
2018,"Benue","NGA projection scenario 0","death_rate_mean_U5",3.29,"Deaths per 1000","U5"
2019,"Benue","NGA projection scenario 0","PfPR_all_ages",0.27,"Prevalence","all_ages"
2019,"Benue","NGA projection scenario 0","PfPR_U5",0.29,"Prevalence","U5"
2019,"Benue","NGA projection scenario 0","incidence_all_ages",1214.81,"Incidence per 1000","all_ages"
2019,"Benue","NGA projection scenario 0","incidence_U5",2262.26,"Incidence per 1000","U5"
2019,"Benue","NGA projection scenario 0","death_rate_mean_all_ages",0.85,"Deaths per 1000","all_ages"
2019,"Benue","NGA projection scenario 0","death_rate_mean_U5",3.85,"Deaths per 1000","U5"
2011,"Borno","NGA projection scenario 0","PfPR_all_ages",0.28,"Prevalence","all_ages"
2011,"Borno","NGA projection scenario 0","PfPR_U5",0.33,"Prevalence","U5"
2011,"Borno","NGA projection scenario 0","incidence_all_ages",1154.53,"Incidence per 1000","all_ages"
2011,"Borno","NGA projection scenario 0","incidence_U5",2259.22,"Incidence per 1000","U5"
2011,"Borno","NGA projection scenario 0","death_rate_mean_all_ages",1.15,"Deaths per 1000","all_ages"
2011,"Borno","NGA projection scenario 0","death_rate_mean_U5",5.41,"Deaths per 1000","U5"
2012,"Borno","NGA projection scenario 0","PfPR_all_ages",0.3,"Prevalence","all_ages"
2012,"Borno","NGA projection scenario 0","PfPR_U5",0.36,"Prevalence","U5"
2012,"Borno","NGA projection scenario 0","incidence_all_ages",1210.72,"Incidence per 1000","all_ages"
2012,"Borno","NGA projection scenario 0","incidence_U5",2366.43,"Incidence per 1000","U5"
2012,"Borno","NGA projection scenario 0","death_rate_mean_all_ages",1.27,"Deaths per 1000","all_ages"
2012,"Borno","NGA projection scenario 0","death_rate_mean_U5",6.06,"Deaths per 1000","U5"
2013,"Borno","NGA projection scenario 0","PfPR_all_ages",0.29,"Prevalence","all_ages"
2013,"Borno","NGA projection scenario 0","PfPR_U5",0.35,"Prevalence","U5"
2013,"Borno","NGA projection scenario 0","incidence_all_ages",1182.67,"Incidence per 1000","all_ages"
2013,"Borno","NGA projection scenario 0","incidence_U5",2275.62,"Incidence per 1000","U5"
2013,"Borno","NGA projection scenario 0","death_rate_mean_all_ages",1.26,"Deaths per 1000","all_ages"
2013,"Borno","NGA projection scenario 0","death_rate_mean_U5",6.18,"Deaths per 1000","U5"
2014,"Borno","NGA projection scenario 0","PfPR_all_ages",0.3,"Prevalence","all_ages"
2014,"Borno","NGA projection scenario 0","PfPR_U5",0.37,"Prevalence","U5"
2014,"Borno","NGA projection scenario 0","incidence_all_ages",1216.65,"Incidence per 1000","all_ages"
2014,"Borno","NGA projection scenario 0","incidence_U5",2362.26,"Incidence per 1000","U5"
2014,"Borno","NGA projection scenario 0","death_rate_mean_all_ages",1.27,"Deaths per 1000","all_ages"
2014,"Borno","NGA projection scenario 0","death_rate_mean_U5",5.92,"Deaths per 1000","U5"
2015,"Borno","NGA projection scenario 0","PfPR_all_ages",0.23,"Prevalence","all_ages"
2015,"Borno","NGA projection scenario 0","PfPR_U5",0.25,"Prevalence","U5"
2015,"Borno","NGA projection scenario 0","incidence_all_ages",930.92,"Incidence per 1000","all_ages"
2015,"Borno","NGA projection scenario 0","incidence_U5",1700.79,"Incidence per 1000","U5"
2015,"Borno","NGA projection scenario 0","death_rate_mean_all_ages",0.8,"Deaths per 1000","all_ages"
2015,"Borno","NGA projection scenario 0","death_rate_mean_U5",3.59,"Deaths per 1000","U5"
2016,"Borno","NGA projection scenario 0","PfPR_all_ages",0.26,"Prevalence","all_ages"
2016,"Borno","NGA projection scenario 0","PfPR_U5",0.28,"Prevalence","U5"
2016,"Borno","NGA projection scenario 0","incidence_all_ages",1164.39,"Incidence per 1000","all_ages"
2016,"Borno","NGA projection scenario 0","incidence_U5",2172.25,"Incidence per 1000","U5"
2016,"Borno","NGA projection scenario 0","death_rate_mean_all_ages",0.92,"Deaths per 1000","all_ages"
2016,"Borno","NGA projection scenario 0","death_rate_mean_U5",4.18,"Deaths per 1000","U5"
2017,"Borno","NGA projection scenario 0","PfPR_all_ages",0.28,"Prevalence","all_ages"
2017,"Borno","NGA projection scenario 0","PfPR_U5",0.32,"Prevalence","U5"
2017,"Borno","NGA projection scenario 0","incidence_all_ages",1247.61,"Incidence per 1000","all_ages"
2017,"Borno","NGA projection scenario 0","incidence_U5",2328.63,"Incidence per 1000","U5"
2017,"Borno","NGA projection scenario 0","death_rate_mean_all_ages",1.13,"Deaths per 1000","all_ages"
2017,"Borno","NGA projection scenario 0","death_rate_mean_U5",5.34,"Deaths per 1000","U5"
2018,"Borno","NGA projection scenario 0","PfPR_all_ages",0.23,"Prevalence","all_ages"
2018,"Borno","NGA projection scenario 0","PfPR_U5",0.24,"Prevalence","U5"
2018,"Borno","NGA projection scenario 0","incidence_all_ages",991.76,"Incidence per 1000","all_ages"
2018,"Borno","NGA projection scenario 0","incidence_U5",1727.96,"Incidence per 1000","U5"
2018,"Borno","NGA projection scenario 0","death_rate_mean_all_ages",0.8,"Deaths per 1000","all_ages"
2018,"Borno","NGA projection scenario 0","death_rate_mean_U5",3.65,"Deaths per 1000","U5"
2019,"Borno","NGA projection scenario 0","PfPR_all_ages",0.25,"Prevalence","all_ages"
2019,"Borno","NGA projection scenario 0","PfPR_U5",0.27,"Prevalence","U5"
2019,"Borno","NGA projection scenario 0","incidence_all_ages",1125.47,"Incidence per 1000","all_ages"
2019,"Borno","NGA projection scenario 0","incidence_U5",2078.39,"Incidence per 1000","U5"
2019,"Borno","NGA projection scenario 0","death_rate_mean_all_ages",0.93,"Deaths per 1000","all_ages"
2019,"Borno","NGA projection scenario 0","death_rate_mean_U5",4.31,"Deaths per 1000","U5"
2011,"Cross River","NGA projection scenario 0","PfPR_all_ages",0.29,"Prevalence","all_ages"
2011,"Cross River","NGA projection scenario 0","PfPR_U5",0.35,"Prevalence","U5"
2011,"Cross River","NGA projection scenario 0","incidence_all_ages",1161.09,"Incidence per 1000","all_ages"
2011,"Cross River","NGA projection scenario 0","incidence_U5",2344.55,"Incidence per 1000","U5"
2011,"Cross River","NGA projection scenario 0","death_rate_mean_all_ages",0.95,"Deaths per 1000","all_ages"
2011,"Cross River","NGA projection scenario 0","death_rate_mean_U5",4.12,"Deaths per 1000","U5"
2012,"Cross River","NGA projection scenario 0","PfPR_all_ages",0.3,"Prevalence","all_ages"
2012,"Cross River","NGA projection scenario 0","PfPR_U5",0.36,"Prevalence","U5"
2012,"Cross River","NGA projection scenario 0","incidence_all_ages",1193.07,"Incidence per 1000","all_ages"
2012,"Cross River","NGA projection scenario 0","incidence_U5",2397.81,"Incidence per 1000","U5"
2012,"Cross River","NGA projection scenario 0","death_rate_mean_all_ages",1,"Deaths per 1000","all_ages"
2012,"Cross River","NGA projection scenario 0","death_rate_mean_U5",4.58,"Deaths per 1000","U5"
2013,"Cross River","NGA projection scenario 0","PfPR_all_ages",0.28,"Prevalence","all_ages"
2013,"Cross River","NGA projection scenario 0","PfPR_U5",0.32,"Prevalence","U5"
2013,"Cross River","NGA projection scenario 0","incidence_all_ages",1138.23,"Incidence per 1000","all_ages"
2013,"Cross River","NGA projection scenario 0","incidence_U5",2213.45,"Incidence per 1000","U5"
2013,"Cross River","NGA projection scenario 0","death_rate_mean_all_ages",0.86,"Deaths per 1000","all_ages"
2013,"Cross River","NGA projection scenario 0","death_rate_mean_U5",3.83,"Deaths per 1000","U5"
2014,"Cross River","NGA projection scenario 0","PfPR_all_ages",0.29,"Prevalence","all_ages"
2014,"Cross River","NGA projection scenario 0","PfPR_U5",0.34,"Prevalence","U5"
2014,"Cross River","NGA projection scenario 0","incidence_all_ages",1218.49,"Incidence per 1000","all_ages"
2014,"Cross River","NGA projection scenario 0","incidence_U5",2349.25,"Incidence per 1000","U5"
2014,"Cross River","NGA projection scenario 0","death_rate_mean_all_ages",0.94,"Deaths per 1000","all_ages"
2014,"Cross River","NGA projection scenario 0","death_rate_mean_U5",4.34,"Deaths per 1000","U5"
2015,"Cross River","NGA projection scenario 0","PfPR_all_ages",0.25,"Prevalence","all_ages"
2015,"Cross River","NGA projection scenario 0","PfPR_U5",0.26,"Prevalence","U5"
2015,"Cross River","NGA projection scenario 0","incidence_all_ages",1066.87,"Incidence per 1000","all_ages"
2015,"Cross River","NGA projection scenario 0","incidence_U5",1992.92,"Incidence per 1000","U5"
2015,"Cross River","NGA projection scenario 0","death_rate_mean_all_ages",0.72,"Deaths per 1000","all_ages"
2015,"Cross River","NGA projection scenario 0","death_rate_mean_U5",3.17,"Deaths per 1000","U5"
2016,"Cross River","NGA projection scenario 0","PfPR_all_ages",0.26,"Prevalence","all_ages"
2016,"Cross River","NGA projection scenario 0","PfPR_U5",0.27,"Prevalence","U5"
2016,"Cross River","NGA projection scenario 0","incidence_all_ages",1182.6,"Incidence per 1000","all_ages"
2016,"Cross River","NGA projection scenario 0","incidence_U5",2177.6,"Incidence per 1000","U5"
2016,"Cross River","NGA projection scenario 0","death_rate_mean_all_ages",0.79,"Deaths per 1000","all_ages"
2016,"Cross River","NGA projection scenario 0","death_rate_mean_U5",3.47,"Deaths per 1000","U5"
2017,"Cross River","NGA projection scenario 0","PfPR_all_ages",0.28,"Prevalence","all_ages"
2017,"Cross River","NGA projection scenario 0","PfPR_U5",0.3,"Prevalence","U5"
2017,"Cross River","NGA projection scenario 0","incidence_all_ages",1272.12,"Incidence per 1000","all_ages"
2017,"Cross River","NGA projection scenario 0","incidence_U5",2361.84,"Incidence per 1000","U5"
2017,"Cross River","NGA projection scenario 0","death_rate_mean_all_ages",0.86,"Deaths per 1000","all_ages"
2017,"Cross River","NGA projection scenario 0","death_rate_mean_U5",3.89,"Deaths per 1000","U5"
2018,"Cross River","NGA projection scenario 0","PfPR_all_ages",0.24,"Prevalence","all_ages"
2018,"Cross River","NGA projection scenario 0","PfPR_U5",0.23,"Prevalence","U5"
2018,"Cross River","NGA projection scenario 0","incidence_all_ages",1108.26,"Incidence per 1000","all_ages"
2018,"Cross River","NGA projection scenario 0","incidence_U5",2000.03,"Incidence per 1000","U5"
2018,"Cross River","NGA projection scenario 0","death_rate_mean_all_ages",0.61,"Deaths per 1000","all_ages"
2018,"Cross River","NGA projection scenario 0","death_rate_mean_U5",2.47,"Deaths per 1000","U5"
2019,"Cross River","NGA projection scenario 0","PfPR_all_ages",0.25,"Prevalence","all_ages"
2019,"Cross River","NGA projection scenario 0","PfPR_U5",0.24,"Prevalence","U5"
2019,"Cross River","NGA projection scenario 0","incidence_all_ages",1224.47,"Incidence per 1000","all_ages"
2019,"Cross River","NGA projection scenario 0","incidence_U5",2162.9,"Incidence per 1000","U5"
2019,"Cross River","NGA projection scenario 0","death_rate_mean_all_ages",0.77,"Deaths per 1000","all_ages"
2019,"Cross River","NGA projection scenario 0","death_rate_mean_U5",3.12,"Deaths per 1000","U5"
2011,"Delta","NGA projection scenario 0","PfPR_all_ages",0.16,"Prevalence","all_ages"
2011,"Delta","NGA projection scenario 0","PfPR_U5",0.11,"Prevalence","U5"
2011,"Delta","NGA projection scenario 0","incidence_all_ages",775.34,"Incidence per 1000","all_ages"
2011,"Delta","NGA projection scenario 0","incidence_U5",848.56,"Incidence per 1000","U5"
2011,"Delta","NGA projection scenario 0","death_rate_mean_all_ages",0.48,"Deaths per 1000","all_ages"
2011,"Delta","NGA projection scenario 0","death_rate_mean_U5",1.48,"Deaths per 1000","U5"
2012,"Delta","NGA projection scenario 0","PfPR_all_ages",0.17,"Prevalence","all_ages"
2012,"Delta","NGA projection scenario 0","PfPR_U5",0.12,"Prevalence","U5"
2012,"Delta","NGA projection scenario 0","incidence_all_ages",825.04,"Incidence per 1000","all_ages"
2012,"Delta","NGA projection scenario 0","incidence_U5",904.02,"Incidence per 1000","U5"
2012,"Delta","NGA projection scenario 0","death_rate_mean_all_ages",0.52,"Deaths per 1000","all_ages"
2012,"Delta","NGA projection scenario 0","death_rate_mean_U5",1.68,"Deaths per 1000","U5"
2013,"Delta","NGA projection scenario 0","PfPR_all_ages",0.17,"Prevalence","all_ages"
2013,"Delta","NGA projection scenario 0","PfPR_U5",0.12,"Prevalence","U5"
2013,"Delta","NGA projection scenario 0","incidence_all_ages",838.87,"Incidence per 1000","all_ages"
2013,"Delta","NGA projection scenario 0","incidence_U5",906.79,"Incidence per 1000","U5"
2013,"Delta","NGA projection scenario 0","death_rate_mean_all_ages",0.45,"Deaths per 1000","all_ages"
2013,"Delta","NGA projection scenario 0","death_rate_mean_U5",1.44,"Deaths per 1000","U5"
2014,"Delta","NGA projection scenario 0","PfPR_all_ages",0.18,"Prevalence","all_ages"
2014,"Delta","NGA projection scenario 0","PfPR_U5",0.13,"Prevalence","U5"
2014,"Delta","NGA projection scenario 0","incidence_all_ages",886.82,"Incidence per 1000","all_ages"
2014,"Delta","NGA projection scenario 0","incidence_U5",946.46,"Incidence per 1000","U5"
2014,"Delta","NGA projection scenario 0","death_rate_mean_all_ages",0.51,"Deaths per 1000","all_ages"
2014,"Delta","NGA projection scenario 0","death_rate_mean_U5",1.49,"Deaths per 1000","U5"
2015,"Delta","NGA projection scenario 0","PfPR_all_ages",0.19,"Prevalence","all_ages"
2015,"Delta","NGA projection scenario 0","PfPR_U5",0.13,"Prevalence","U5"
2015,"Delta","NGA projection scenario 0","incidence_all_ages",924.23,"Incidence per 1000","all_ages"
2015,"Delta","NGA projection scenario 0","incidence_U5",948.94,"Incidence per 1000","U5"
2015,"Delta","NGA projection scenario 0","death_rate_mean_all_ages",0.53,"Deaths per 1000","all_ages"
2015,"Delta","NGA projection scenario 0","death_rate_mean_U5",1.73,"Deaths per 1000","U5"
2016,"Delta","NGA projection scenario 0","PfPR_all_ages",0.21,"Prevalence","all_ages"
2016,"Delta","NGA projection scenario 0","PfPR_U5",0.14,"Prevalence","U5"
2016,"Delta","NGA projection scenario 0","incidence_all_ages",1029.86,"Incidence per 1000","all_ages"
2016,"Delta","NGA projection scenario 0","incidence_U5",1057.33,"Incidence per 1000","U5"
2016,"Delta","NGA projection scenario 0","death_rate_mean_all_ages",0.56,"Deaths per 1000","all_ages"
2016,"Delta","NGA projection scenario 0","death_rate_mean_U5",1.63,"Deaths per 1000","U5"
2017,"Delta","NGA projection scenario 0","PfPR_all_ages",0.22,"Prevalence","all_ages"
2017,"Delta","NGA projection scenario 0","PfPR_U5",0.15,"Prevalence","U5"
2017,"Delta","NGA projection scenario 0","incidence_all_ages",1100.66,"Incidence per 1000","all_ages"
2017,"Delta","NGA projection scenario 0","incidence_U5",1131.9,"Incidence per 1000","U5"
2017,"Delta","NGA projection scenario 0","death_rate_mean_all_ages",0.57,"Deaths per 1000","all_ages"
2017,"Delta","NGA projection scenario 0","death_rate_mean_U5",1.76,"Deaths per 1000","U5"
2018,"Delta","NGA projection scenario 0","PfPR_all_ages",0.18,"Prevalence","all_ages"
2018,"Delta","NGA projection scenario 0","PfPR_U5",0.11,"Prevalence","U5"
2018,"Delta","NGA projection scenario 0","incidence_all_ages",928.7,"Incidence per 1000","all_ages"
2018,"Delta","NGA projection scenario 0","incidence_U5",915.77,"Incidence per 1000","U5"
2018,"Delta","NGA projection scenario 0","death_rate_mean_all_ages",0.48,"Deaths per 1000","all_ages"
2018,"Delta","NGA projection scenario 0","death_rate_mean_U5",1.45,"Deaths per 1000","U5"
2019,"Delta","NGA projection scenario 0","PfPR_all_ages",0.16,"Prevalence","all_ages"
2019,"Delta","NGA projection scenario 0","PfPR_U5",0.1,"Prevalence","U5"
2019,"Delta","NGA projection scenario 0","incidence_all_ages",879.51,"Incidence per 1000","all_ages"
2019,"Delta","NGA projection scenario 0","incidence_U5",841.7,"Incidence per 1000","U5"
2019,"Delta","NGA projection scenario 0","death_rate_mean_all_ages",0.42,"Deaths per 1000","all_ages"
2019,"Delta","NGA projection scenario 0","death_rate_mean_U5",1.2,"Deaths per 1000","U5"
2011,"Ebonyi","NGA projection scenario 0","PfPR_all_ages",0.3,"Prevalence","all_ages"
2011,"Ebonyi","NGA projection scenario 0","PfPR_U5",0.38,"Prevalence","U5"
2011,"Ebonyi","NGA projection scenario 0","incidence_all_ages",1188.57,"Incidence per 1000","all_ages"
2011,"Ebonyi","NGA projection scenario 0","incidence_U5",2615.38,"Incidence per 1000","U5"
2011,"Ebonyi","NGA projection scenario 0","death_rate_mean_all_ages",1,"Deaths per 1000","all_ages"
2011,"Ebonyi","NGA projection scenario 0","death_rate_mean_U5",4.72,"Deaths per 1000","U5"
2012,"Ebonyi","NGA projection scenario 0","PfPR_all_ages",0.31,"Prevalence","all_ages"
2012,"Ebonyi","NGA projection scenario 0","PfPR_U5",0.39,"Prevalence","U5"
2012,"Ebonyi","NGA projection scenario 0","incidence_all_ages",1219.66,"Incidence per 1000","all_ages"
2012,"Ebonyi","NGA projection scenario 0","incidence_U5",2667.09,"Incidence per 1000","U5"
2012,"Ebonyi","NGA projection scenario 0","death_rate_mean_all_ages",1.02,"Deaths per 1000","all_ages"
2012,"Ebonyi","NGA projection scenario 0","death_rate_mean_U5",4.91,"Deaths per 1000","U5"
2013,"Ebonyi","NGA projection scenario 0","PfPR_all_ages",0.3,"Prevalence","all_ages"
2013,"Ebonyi","NGA projection scenario 0","PfPR_U5",0.37,"Prevalence","U5"
2013,"Ebonyi","NGA projection scenario 0","incidence_all_ages",1179.14,"Incidence per 1000","all_ages"
2013,"Ebonyi","NGA projection scenario 0","incidence_U5",2547.38,"Incidence per 1000","U5"
2013,"Ebonyi","NGA projection scenario 0","death_rate_mean_all_ages",0.95,"Deaths per 1000","all_ages"
2013,"Ebonyi","NGA projection scenario 0","death_rate_mean_U5",4.5,"Deaths per 1000","U5"
2014,"Ebonyi","NGA projection scenario 0","PfPR_all_ages",0.31,"Prevalence","all_ages"
2014,"Ebonyi","NGA projection scenario 0","PfPR_U5",0.39,"Prevalence","U5"
2014,"Ebonyi","NGA projection scenario 0","incidence_all_ages",1242.37,"Incidence per 1000","all_ages"
2014,"Ebonyi","NGA projection scenario 0","incidence_U5",2667.84,"Incidence per 1000","U5"
2014,"Ebonyi","NGA projection scenario 0","death_rate_mean_all_ages",1.19,"Deaths per 1000","all_ages"
2014,"Ebonyi","NGA projection scenario 0","death_rate_mean_U5",5.44,"Deaths per 1000","U5"
2015,"Ebonyi","NGA projection scenario 0","PfPR_all_ages",0.26,"Prevalence","all_ages"
2015,"Ebonyi","NGA projection scenario 0","PfPR_U5",0.29,"Prevalence","U5"
2015,"Ebonyi","NGA projection scenario 0","incidence_all_ages",1096.09,"Incidence per 1000","all_ages"
2015,"Ebonyi","NGA projection scenario 0","incidence_U5",2286.42,"Incidence per 1000","U5"
2015,"Ebonyi","NGA projection scenario 0","death_rate_mean_all_ages",0.75,"Deaths per 1000","all_ages"
2015,"Ebonyi","NGA projection scenario 0","death_rate_mean_U5",3.15,"Deaths per 1000","U5"
2016,"Ebonyi","NGA projection scenario 0","PfPR_all_ages",0.27,"Prevalence","all_ages"
2016,"Ebonyi","NGA projection scenario 0","PfPR_U5",0.3,"Prevalence","U5"
2016,"Ebonyi","NGA projection scenario 0","incidence_all_ages",1208.25,"Incidence per 1000","all_ages"
