"","X.1","X","LGA_old","repDS","year","LGA","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","round","peak","mortality","llins_plan","kill_rate","block_initial","simday"
"1069",1069,1069,"Akure North","Owan East",2020,"Akure North",0.8,0.8,0.8,0.8,1,"march",0.337034585,"PBO(2021)",0.732039367,0.65,70
"10691",1069,1069,"Akure North","Owan East",2023,"Akure North",0.8,0.8,0.8,0.8,2,"march",0.337034585,"PBO(2021)",0.732039367,0.65,1165
"10692",1069,1069,"Akure North","Owan East",2026,"Akure North",0.8,0.8,0.8,0.8,3,"march",0.337034585,"PBO(2021)",0.732039367,0.65,2260
"10693",1069,1069,"Akure North","Owan East",2029,"Akure North",0.8,0.8,0.8,0.8,4,"march",0.337034585,"PBO(2021)",0.732039367,0.65,3355
"1073",1073,1073,"Akure South","Owan East",2020,"Akure South",0.8,0.8,0.8,0.8,1,"march",0.299585483,"PBO(2021)",0.724089439,0.65,70
"10731",1073,1073,"Akure South","Owan East",2023,"Akure South",0.8,0.8,0.8,0.8,2,"march",0.299585483,"PBO(2021)",0.724089439,0.65,1165
"10732",1073,1073,"Akure South","Owan East",2026,"Akure South",0.8,0.8,0.8,0.8,3,"march",0.299585483,"PBO(2021)",0.724089439,0.65,2260
"10733",1073,1073,"Akure South","Owan East",2029,"Akure South",0.8,0.8,0.8,0.8,4,"march",0.299585483,"PBO(2021)",0.724089439,0.65,3355
"953",953,953,"Akwanga","Oke-Ero",2021,"Akwanga",0.822883221,0.800838317,0.8,0.8,1,"july",0.509076895,"PBO(2021)",0.746909746,0.662920161,551
"9531",953,953,"Akwanga","Oke-Ero",2024,"Akwanga",0.822883221,0.800838317,0.8,0.8,2,"july",0.509076895,"PBO(2021)",0.746909746,0.662920161,1646
"9532",953,953,"Akwanga","Oke-Ero",2027,"Akwanga",0.822883221,0.800838317,0.8,0.8,3,"july",0.509076895,"PBO(2021)",0.746909746,0.662920161,2741
"9533",953,953,"Akwanga","Oke-Ero",2030,"Akwanga",0.822883221,0.800838317,0.8,0.8,4,"july",0.509076895,"PBO(2021)",0.746909746,0.662920161,3836
"691",691,691,"Albasu","Takali",2022,"Albasu",0.8,0.8,0.8,0.806451613,1,"september",0.794967768,"PBO(2021)",0.751755177,0.921115182,980
"6911",691,691,"Albasu","Takali",2025,"Albasu",0.8,0.8,0.8,0.806451613,2,"september",0.794967768,"PBO(2021)",0.751755177,0.921115182,2075
"6912",691,691,"Albasu","Takali",2028,"Albasu",0.8,0.8,0.8,0.806451613,3,"september",0.794967768,"PBO(2021)",0.751755177,0.921115182,3170
"827",827,827,"Aleiro","Birnin Kebbi",2021,"Aleiro",0.8,0.8,0.8,0.8,1,"august",0.705366928,"PBO(2021)",0.75101499,0.876504706,588
"8271",827,827,"Aleiro","Birnin Kebbi",2024,"Aleiro",0.8,0.8,0.8,0.8,2,"august",0.705366928,"PBO(2021)",0.75101499,0.876504706,1683
"8272",827,827,"Aleiro","Birnin Kebbi",2027,"Aleiro",0.8,0.8,0.8,0.8,3,"august",0.705366928,"PBO(2021)",0.75101499,0.876504706,2778
"8273",827,827,"Aleiro","Birnin Kebbi",2030,"Aleiro",0.8,0.8,0.8,0.8,4,"august",0.705366928,"PBO(2021)",0.75101499,0.876504706,3873
"933",933,933,"Alimosho","Uzo-Uwani",2020,"Alimosho",0.8,0.8,0.8,0.8,1,"june",0.431973509,"PBO(2021)",0.742830344,0.65,162
"9331",933,933,"Alimosho","Uzo-Uwani",2023,"Alimosho",0.8,0.8,0.8,0.8,2,"june",0.431973509,"PBO(2021)",0.742830344,0.65,1257
"9332",933,933,"Alimosho","Uzo-Uwani",2026,"Alimosho",0.8,0.8,0.8,0.8,3,"june",0.431973509,"PBO(2021)",0.742830344,0.65,2352
"9333",933,933,"Alimosho","Uzo-Uwani",2029,"Alimosho",0.8,0.8,0.8,0.8,4,"june",0.431973509,"PBO(2021)",0.742830344,0.65,3447
"153",153,153,"Alkaleri","Alkaleri",2021,"Alkaleri",0.8,0.8,0.8,0.8,1,"july",0.570092852,"Standard 2020",0.588317246,0.672462749,551
"1532",153,153,"Alkaleri","Alkaleri",2024,"Alkaleri",0.8,0.8,0.8,0.8,2,"july",0.570092852,"Standard 2020",0.588317246,0.672462749,1646
"1534",153,153,"Alkaleri","Alkaleri",2027,"Alkaleri",0.8,0.8,0.8,0.8,3,"july",0.570092852,"Standard 2020",0.588317246,0.672462749,2741
"1536",153,153,"Alkaleri","Alkaleri",2030,"Alkaleri",0.8,0.8,0.8,0.8,4,"july",0.570092852,"Standard 2020",0.588317246,0.672462749,3836
"1429",1429,1429,"Amuwo-Odofin","Isoko South",2020,"Amuwo-Odofin",0.8,0.8,0.8,0.8,1,"june",0.414522642,"PBO(2021)",0.741483364,0.65,162
"14291",1429,1429,"Amuwo-Odofin","Isoko South",2023,"Amuwo-Odofin",0.8,0.8,0.8,0.8,2,"june",0.414522642,"PBO(2021)",0.741483364,0.65,1257
"14292",1429,1429,"Amuwo-Odofin","Isoko South",2026,"Amuwo-Odofin",0.8,0.8,0.8,0.8,3,"june",0.414522642,"PBO(2021)",0.741483364,0.65,2352
"14293",1429,1429,"Amuwo-Odofin","Isoko South",2029,"Amuwo-Odofin",0.8,0.8,0.8,0.8,4,"june",0.414522642,"PBO(2021)",0.741483364,0.65,3447
"119",119,119,"Anambra East","Uzo-Uwani",2020,"Anambra East",0.8,0.8,0.8,0.8,1,"june",0.375672105,"PBO(2021)",0.737607983,0.65,162
"1192",119,119,"Anambra East","Uzo-Uwani",2023,"Anambra East",0.8,0.8,0.8,0.8,2,"june",0.375672105,"PBO(2021)",0.737607983,0.65,1257
"1194",119,119,"Anambra East","Uzo-Uwani",2026,"Anambra East",0.8,0.8,0.8,0.8,3,"june",0.375672105,"PBO(2021)",0.737607983,0.65,2352
"1196",119,119,"Anambra East","Uzo-Uwani",2029,"Anambra East",0.8,0.8,0.8,0.8,4,"june",0.375672105,"PBO(2021)",0.737607983,0.65,3447
"121",121,121,"Anambra West","Uzo-Uwani",2020,"Anambra West",0.8,0.8,0.8,0.8,1,"june",0.39176502,"PBO(2021)",0.739382126,0.65,162
"1212",121,121,"Anambra West","Uzo-Uwani",2023,"Anambra West",0.8,0.8,0.8,0.8,2,"june",0.39176502,"PBO(2021)",0.739382126,0.65,1257
"1214",121,121,"Anambra West","Uzo-Uwani",2026,"Anambra West",0.8,0.8,0.8,0.8,3,"june",0.39176502,"PBO(2021)",0.739382126,0.65,2352
"1216",121,121,"Anambra West","Uzo-Uwani",2029,"Anambra West",0.8,0.8,0.8,0.8,4,"june",0.39176502,"PBO(2021)",0.739382126,0.65,3447
"123",123,123,"Anaocha","Oru West",2020,"Anaocha",0.8,0.8,0.8,0.8,1,"june",0.420247823,"PBO(2021)",0.741948071,0.65,162
"1232",123,123,"Anaocha","Oru West",2023,"Anaocha",0.8,0.8,0.8,0.8,2,"june",0.420247823,"PBO(2021)",0.741948071,0.65,1257
"1234",123,123,"Anaocha","Oru West",2026,"Anaocha",0.8,0.8,0.8,0.8,3,"june",0.420247823,"PBO(2021)",0.741948071,0.65,2352
"1236",123,123,"Anaocha","Oru West",2029,"Anaocha",0.8,0.8,0.8,0.8,4,"june",0.420247823,"PBO(2021)",0.741948071,0.65,3447
"1241",1241,1241,"Andoni","Nsit Ubium",2020,"Andoni",0.8,0.8,0.8,0.8,1,"june",0.187807527,"PBO(2021)",0.66524829,0.65,162
"12411",1241,1241,"Andoni","Nsit Ubium",2023,"Andoni",0.8,0.8,0.8,0.8,2,"june",0.187807527,"PBO(2021)",0.66524829,0.65,1257
"12412",1241,1241,"Andoni","Nsit Ubium",2026,"Andoni",0.8,0.8,0.8,0.8,3,"june",0.187807527,"PBO(2021)",0.66524829,0.65,2352
"12413",1241,1241,"Andoni","Nsit Ubium",2029,"Andoni",0.8,0.8,0.8,0.8,4,"june",0.187807527,"PBO(2021)",0.66524829,0.65,3447
"411",411,411,"Aninri","Oru West",2020,"Aninri",0.8,0.8,0.8,0.8,1,"june",0.430439768,"PBO(2021)",0.742719962,0.65,162
"4111",411,411,"Aninri","Oru West",2023,"Aninri",0.8,0.8,0.8,0.8,2,"june",0.430439768,"PBO(2021)",0.742719962,0.65,1257
"4112",411,411,"Aninri","Oru West",2026,"Aninri",0.8,0.8,0.8,0.8,3,"june",0.430439768,"PBO(2021)",0.742719962,0.65,2352
"4113",411,411,"Aninri","Oru West",2029,"Aninri",0.8,0.8,0.8,0.8,4,"june",0.430439768,"PBO(2021)",0.742719962,0.65,3447
"317",317,317,"Aniocha North","Uzo-Uwani",2022,"Aniocha North",0.8,0.8,0.8,0.8,1,"june",0.369401293,"PBO(2021)",0.736840485,0.65,892
"3171",317,317,"Aniocha North","Uzo-Uwani",2025,"Aniocha North",0.8,0.8,0.8,0.8,2,"june",0.369401293,"PBO(2021)",0.736840485,0.65,1987
"3172",317,317,"Aniocha North","Uzo-Uwani",2028,"Aniocha North",0.8,0.8,0.8,0.8,3,"june",0.369401293,"PBO(2021)",0.736840485,0.65,3082
"319",319,319,"Aniocha South","Uzo-Uwani",2022,"Aniocha South",0.8,0.8,0.8,0.8,1,"june",0.311595529,"PBO(2021)",0.726989078,0.65,892
"3191",319,319,"Aniocha South","Uzo-Uwani",2025,"Aniocha South",0.8,0.8,0.8,0.8,2,"june",0.311595529,"PBO(2021)",0.726989078,0.65,1987
"3192",319,319,"Aniocha South","Uzo-Uwani",2028,"Aniocha South",0.8,0.8,0.8,0.8,3,"june",0.311595529,"PBO(2021)",0.726989078,0.65,3082
"1369",1369,1369,"Anka","Darazo",2020,"Anka",0.8,0.8,0.8,0.8,1,"july",0.695814162,"Standard 2020",0.663563431,0.824985417,186
"13691",1369,1369,"Anka","Darazo",2023,"Anka",0.8,0.8,0.8,0.8,2,"july",0.695814162,"Standard 2020",0.663563431,0.824985417,1281
"13692",1369,1369,"Anka","Darazo",2026,"Anka",0.8,0.8,0.8,0.8,3,"july",0.695814162,"Standard 2020",0.663563431,0.824985417,2376
"13693",1369,1369,"Anka","Darazo",2029,"Anka",0.8,0.8,0.8,0.8,4,"july",0.695814162,"Standard 2020",0.663563431,0.824985417,3471
"865",865,865,"Ankpa","Owan East",2020,"Ankpa",0.8,0.8,0.8,0.8,1,"march",0.382494781,"PBO(2021)",0.738392834,0.65,70
"8651",865,865,"Ankpa","Owan East",2023,"Ankpa",0.8,0.8,0.8,0.8,2,"march",0.382494781,"PBO(2021)",0.738392834,0.65,1165
"8652",865,865,"Ankpa","Owan East",2026,"Ankpa",0.8,0.8,0.8,0.8,3,"march",0.382494781,"PBO(2021)",0.738392834,0.65,2260
"8653",865,865,"Ankpa","Owan East",2029,"Ankpa",0.8,0.8,0.8,0.8,4,"march",0.382494781,"PBO(2021)",0.738392834,0.65,3355
"209",209,209,"Apa","Keana",2020,"Apa",0.842105263,0.8,0.8,0.8,1,"august",0.437711079,"Standard 2020",0.490137805,0.53,223
"2091",209,209,"Apa","Keana",2023,"Apa",0.842105263,0.8,0.8,0.8,2,"august",0.437711079,"Standard 2020",0.490137805,0.53,1318
"2092",209,209,"Apa","Keana",2026,"Apa",0.842105263,0.8,0.8,0.8,3,"august",0.437711079,"Standard 2020",0.490137805,0.53,2413
"2093",209,209,"Apa","Keana",2029,"Apa",0.842105263,0.8,0.8,0.8,4,"august",0.437711079,"Standard 2020",0.490137805,0.53,3508
"935",935,935,"Apapa","Isoko South",2020,"Apapa",0.8,0.8,0.8,0.8,1,"june",0.464571223,"PBO(2021)",0.74486815,0.65,162
"9351",935,935,"Apapa","Isoko South",2023,"Apapa",0.8,0.8,0.8,0.8,2,"june",0.464571223,"PBO(2021)",0.74486815,0.65,1257
"9352",935,935,"Apapa","Isoko South",2026,"Apapa",0.8,0.8,0.8,0.8,3,"june",0.464571223,"PBO(2021)",0.74486815,0.65,2352
"9353",935,935,"Apapa","Isoko South",2029,"Apapa",0.8,0.8,0.8,0.8,4,"june",0.464571223,"PBO(2021)",0.74486815,0.65,3447
"1319",1319,1319,"Ardo-Kola","Keana",2022,"Ardo-Kola",0.8,0.8,0.8,0.8,1,"august",0.406347907,"PBO(2021)",0.740777629,0.65,953
"13191",1319,1319,"Ardo-Kola","Keana",2025,"Ardo-Kola",0.8,0.8,0.8,0.8,2,"august",0.406347907,"PBO(2021)",0.740777629,0.65,2048
"13192",1319,1319,"Ardo-Kola","Keana",2028,"Ardo-Kola",0.8,0.8,0.8,0.8,3,"august",0.406347907,"PBO(2021)",0.740777629,0.65,3143
"1449",1449,1449,"Arewa-Dandi","Birnin Kebbi",2021,"Arewa-Dandi",0.944444444,0.826086957,0.8,0.939393939,1,"august",0.736871845,"PBO(2021)",0.751317764,0.894625336,588
"14491",1449,1449,"Arewa-Dandi","Birnin Kebbi",2024,"Arewa-Dandi",0.944444444,0.826086957,0.8,0.939393939,2,"august",0.736871845,"PBO(2021)",0.751317764,0.894625336,1683
"14492",1449,1449,"Arewa-Dandi","Birnin Kebbi",2027,"Arewa-Dandi",0.944444444,0.826086957,0.8,0.939393939,3,"august",0.736871845,"PBO(2021)",0.751317764,0.894625336,2778
"14493",1449,1449,"Arewa-Dandi","Birnin Kebbi",2030,"Arewa-Dandi",0.944444444,0.826086957,0.8,0.939393939,4,"august",0.736871845,"PBO(2021)",0.751317764,0.894625336,3873
"829",829,829,"Argungu","Birnin Kebbi",2021,"Argungu",0.880353787,0.8,0.8,0.878877198,1,"august",0.749755556,"PBO(2021)",0.751426969,0.901212994,588
"8291",829,829,"Argungu","Birnin Kebbi",2024,"Argungu",0.880353787,0.8,0.8,0.878877198,2,"august",0.749755556,"PBO(2021)",0.751426969,0.901212994,1683
"8292",829,829,"Argungu","Birnin Kebbi",2027,"Argungu",0.880353787,0.8,0.8,0.878877198,3,"august",0.749755556,"PBO(2021)",0.751426969,0.901212994,2778
"8293",829,829,"Argungu","Birnin Kebbi",2030,"Argungu",0.880353787,0.8,0.8,0.878877198,4,"august",0.749755556,"PBO(2021)",0.751426969,0.901212994,3873
"5",5,5,"Arochukwu","Ngor-Okpala",2020,"Arochukwu",0.8,0.8,0.8,0.8,1,"june",0.431823298,"PBO(2021)",0.742819598,0.65,162
"52",5,5,"Arochukwu","Ngor-Okpala",2023,"Arochukwu",0.8,0.8,0.8,0.8,2,"june",0.431823298,"PBO(2021)",0.742819598,0.65,1257
"54",5,5,"Arochukwu","Ngor-Okpala",2026,"Arochukwu",0.8,0.8,0.8,0.8,3,"june",0.431823298,"PBO(2021)",0.742819598,0.65,2352
"56",5,5,"Arochukwu","Ngor-Okpala",2029,"Arochukwu",0.8,0.8,0.8,0.8,4,"june",0.431823298,"PBO(2021)",0.742819598,0.65,3447
"793",793,793,"Asa","Oke-Ero",2020,"Asa",0.8,0.8,0.8,0.8,1,"july",0.293917451,"NewGen(2021)",0.9,0.61,186
"7931",793,793,"Asa","Oke-Ero",2023,"Asa",0.8,0.8,0.8,0.8,2,"july",0.293917451,"NewGen(2021)",0.9,0.61,1281
"7932",793,793,"Asa","Oke-Ero",2026,"Asa",0.8,0.8,0.8,0.8,3,"july",0.293917451,"NewGen(2021)",0.9,0.61,2376
"7933",793,793,"Asa","Oke-Ero",2029,"Asa",0.8,0.8,0.8,0.8,4,"july",0.293917451,"NewGen(2021)",0.9,0.61,3471
"1243",1243,1243,"Asari-Toru","Ahoada West",2020,"Asari-Toru",0.8,0.8,0.8,0.8,1,"may",0.231108823,"PBO(2021)",0.697447259,0.65,131
"12431",1243,1243,"Asari-Toru","Ahoada West",2023,"Asari-Toru",0.8,0.8,0.8,0.8,2,"may",0.231108823,"PBO(2021)",0.697447259,0.65,1226
"12432",1243,1243,"Asari-Toru","Ahoada West",2026,"Asari-Toru",0.8,0.8,0.8,0.8,3,"may",0.231108823,"PBO(2021)",0.697447259,0.65,2321
"12433",1243,1243,"Asari-Toru","Ahoada West",2029,"Asari-Toru",0.8,0.8,0.8,0.8,4,"may",0.231108823,"PBO(2021)",0.697447259,0.65,3416
"247",247,247,"Askira/Uba","Darazo",2020,"Askira-Uba",0.8,0.8,0.8,0.8,1,"july",0.666450057,"PBO(2021)",0.750555793,0.849537809,186
"2471",247,247,"Askira/Uba","Darazo",2023,"Askira-Uba",0.8,0.8,0.8,0.8,2,"july",0.666450057,"PBO(2021)",0.750555793,0.849537809,1281
"2472",247,247,"Askira/Uba","Darazo",2026,"Askira-Uba",0.8,0.8,0.8,0.8,3,"july",0.666450057,"PBO(2021)",0.750555793,0.849537809,2376
"2473",247,247,"Askira/Uba","Darazo",2029,"Askira-Uba",0.8,0.8,0.8,0.8,4,"july",0.666450057,"PBO(2021)",0.750555793,0.849537809,3471
"1103",1103,1103,"Atakumosa East","Oke-Ero",2020,"Atakumosa East",0.8,0.8,0.8,0.8,1,"july",0.438640296,"PBO(2021)",0.743293664,0.65,186
"11031",1103,1103,"Atakumosa East","Oke-Ero",2023,"Atakumosa East",0.8,0.8,0.8,0.8,2,"july",0.438640296,"PBO(2021)",0.743293664,0.65,1281
"11032",1103,1103,"Atakumosa East","Oke-Ero",2026,"Atakumosa East",0.8,0.8,0.8,0.8,3,"july",0.438640296,"PBO(2021)",0.743293664,0.65,2376
"11033",1103,1103,"Atakumosa East","Oke-Ero",2029,"Atakumosa East",0.8,0.8,0.8,0.8,4,"july",0.438640296,"PBO(2021)",0.743293664,0.65,3471
"1107",1107,1107,"Atakumosa West","Akinyele",2020,"Atakumosa West",0.8,0.8,0.8,0.8,1,"may",0.441512439,"PBO(2021)",0.743485314,0.65,131
"11071",1107,1107,"Atakumosa West","Akinyele",2023,"Atakumosa West",0.8,0.8,0.8,0.8,2,"may",0.441512439,"PBO(2021)",0.743485314,0.65,1226
"11072",1107,1107,"Atakumosa West","Akinyele",2026,"Atakumosa West",0.8,0.8,0.8,0.8,3,"may",0.441512439,"PBO(2021)",0.743485314,0.65,2321
"11073",1107,1107,"Atakumosa West","Akinyele",2029,"Atakumosa West",0.8,0.8,0.8,0.8,4,"may",0.441512439,"PBO(2021)",0.743485314,0.65,3416
"1161",1161,1161,"Atiba","Akinyele",2020,"Atiba",0.8,0.8,0.8,0.8,1,"may",0.383570526,"Dual Al+PBO 2020",0.738512057,0.65,131
"11611",1161,1161,"Atiba","Akinyele",2023,"Atiba",0.8,0.8,0.8,0.8,2,"may",0.383570526,"Dual Al+PBO 2020",0.738512057,0.65,1226
"11612",1161,1161,"Atiba","Akinyele",2026,"Atiba",0.8,0.8,0.8,0.8,3,"may",0.383570526,"Dual Al+PBO 2020",0.738512057,0.65,2321
"11613",1161,1161,"Atiba","Akinyele",2029,"Atiba",0.8,0.8,0.8,0.8,4,"may",0.383570526,"Dual Al+PBO 2020",0.738512057,0.65,3416
"1439",1439,1439,"Atigbo","Oke-Ero",2020,"Atigbo",0.8,0.8,0.8,0.8,1,"july",0.430762739,"Dual Al+PBO 2020",0.742743327,0.65,186
"14391",1439,1439,"Atigbo","Oke-Ero",2023,"Atigbo",0.8,0.8,0.8,0.8,2,"july",0.430762739,"Dual Al+PBO 2020",0.742743327,0.65,1281
"14392",1439,1439,"Atigbo","Oke-Ero",2026,"Atigbo",0.8,0.8,0.8,0.8,3,"july",0.430762739,"Dual Al+PBO 2020",0.742743327,0.65,2376
"14393",1439,1439,"Atigbo","Oke-Ero",2029,"Atigbo",0.8,0.8,0.8,0.8,4,"july",0.430762739,"Dual Al+PBO 2020",0.742743327,0.65,3471
"831",831,831,"Augie","Birnin Kebbi",2021,"Augie",0.977777778,0.8,0.85,0.909090909,1,"august",0.747566745,"PBO(2021)",0.751408959,0.900124986,588
"8311",831,831,"Augie","Birnin Kebbi",2024,"Augie",0.977777778,0.8,0.85,0.909090909,2,"august",0.747566745,"PBO(2021)",0.751408959,0.900124986,1683
"8312",831,831,"Augie","Birnin Kebbi",2027,"Augie",0.977777778,0.8,0.85,0.909090909,3,"august",0.747566745,"PBO(2021)",0.751408959,0.900124986,2778
"8313",831,831,"Augie","Birnin Kebbi",2030,"Augie",0.977777778,0.8,0.85,0.909090909,4,"august",0.747566745,"PBO(2021)",0.751408959,0.900124986,3873
"583",583,583,"Auyo","Taura",2021,"Auyo",0.8,0.8,0.8,0.8,1,"july",0.676553245,"PBO(2021)",0.750685407,0.857079262,551
"5831",583,583,"Auyo","Taura",2024,"Auyo",0.8,0.8,0.8,0.8,2,"july",0.676553245,"PBO(2021)",0.750685407,0.857079262,1646
"5832",583,583,"Auyo","Taura",2027,"Auyo",0.8,0.8,0.8,0.8,3,"july",0.676553245,"PBO(2021)",0.750685407,0.857079262,2741
"5833",583,583,"Auyo","Taura",2030,"Auyo",0.8,0.8,0.8,0.8,4,"july",0.676553245,"PBO(2021)",0.750685407,0.857079262,3836
"957",957,957,"Awe","Keana",2021,"Awe",0.8,0.8,0.8,0.8,1,"august",0.564364244,"PBO(2021)",0.7486536,0.746088911,588
"9571",957,957,"Awe","Keana",2024,"Awe",0.8,0.8,0.8,0.8,2,"august",0.564364244,"PBO(2021)",0.7486536,0.746088911,1683
"9572",957,957,"Awe","Keana",2027,"Awe",0.8,0.8,0.8,0.8,3,"august",0.564364244,"PBO(2021)",0.7486536,0.746088911,2778
"9573",957,957,"Awe","Keana",2030,"Awe",0.8,0.8,0.8,0.8,4,"august",0.564364244,"PBO(2021)",0.7486536,0.746088911,3873
"435",435,435,"Awgu","Oru West",2020,"Awgu",0.8,0.8,0.8,0.8,1,"june",0.428474781,"PBO(2021)",0.742576398,0.65,162
"4351",435,435,"Awgu","Oru West",2023,"Awgu",0.8,0.8,0.8,0.8,2,"june",0.428474781,"PBO(2021)",0.742576398,0.65,1257
"4352",435,435,"Awgu","Oru West",2026,"Awgu",0.8,0.8,0.8,0.8,3,"june",0.428474781,"PBO(2021)",0.742576398,0.65,2352
"4353",435,435,"Awgu","Oru West",2029,"Awgu",0.8,0.8,0.8,0.8,4,"june",0.428474781,"PBO(2021)",0.742576398,0.65,3447
"63",63,63,"Awka North","Uzo-Uwani",2020,"Awka North",0.8,0.8,0.8,0.8,1,"june",0.388205397,"PBO(2021)",0.739012279,0.65,162
"632",63,63,"Awka North","Uzo-Uwani",2023,"Awka North",0.8,0.8,0.8,0.8,2,"june",0.388205397,"PBO(2021)",0.739012279,0.65,1257
"634",63,63,"Awka North","Uzo-Uwani",2026,"Awka North",0.8,0.8,0.8,0.8,3,"june",0.388205397,"PBO(2021)",0.739012279,0.65,2352
"636",63,63,"Awka North","Uzo-Uwani",2029,"Awka North",0.8,0.8,0.8,0.8,4,"june",0.388205397,"PBO(2021)",0.739012279,0.65,3447
"97",97,97,"Awka South","Uzo-Uwani",2020,"Awka South",0.8,0.8,0.8,0.8,1,"june",0.431794981,"PBO(2021)",0.74281757,0.65,162
"972",97,97,"Awka South","Uzo-Uwani",2023,"Awka South",0.8,0.8,0.8,0.8,2,"june",0.431794981,"PBO(2021)",0.74281757,0.65,1257
"974",97,97,"Awka South","Uzo-Uwani",2026,"Awka South",0.8,0.8,0.8,0.8,3,"june",0.431794981,"PBO(2021)",0.74281757,0.65,2352
"976",97,97,"Awka South","Uzo-Uwani",2029,"Awka South",0.8,0.8,0.8,0.8,4,"june",0.431794981,"PBO(2021)",0.74281757,0.65,3447
"113",113,113,"Ayamelum","Uzo-Uwani",2020,"Ayamelum",0.8,0.8,0.8,0.8,1,"june",0.436497382,"PBO(2021)",0.743147601,0.65,162
"1132",113,113,"Ayamelum","Uzo-Uwani",2023,"Ayamelum",0.8,0.8,0.8,0.8,2,"june",0.436497382,"PBO(2021)",0.743147601,0.65,1257
"1134",113,113,"Ayamelum","Uzo-Uwani",2026,"Ayamelum",0.8,0.8,0.8,0.8,3,"june",0.436497382,"PBO(2021)",0.743147601,0.65,2352
"1136",113,113,"Ayamelum","Uzo-Uwani",2029,"Ayamelum",0.8,0.8,0.8,0.8,4,"june",0.436497382,"PBO(2021)",0.743147601,0.65,3447
"585",585,585,"Babura","Babura",2021,"Babura",0.874582296,0.842755015,0.8,0.861709269,1,"may",0.754462934,"PBO(2021)",0.751464979,0.903511062,496
"5851",585,585,"Babura","Babura",2024,"Babura",0.874582296,0.842755015,0.8,0.861709269,2,"may",0.754462934,"PBO(2021)",0.751464979,0.903511062,1591
"5852",585,585,"Babura","Babura",2027,"Babura",0.874582296,0.842755015,0.8,0.861709269,3,"may",0.754462934,"PBO(2021)",0.751464979,0.903511062,2686
"5853",585,585,"Babura","Babura",2030,"Babura",0.874582296,0.842755015,0.8,0.861709269,4,"may",0.754462934,"PBO(2021)",0.751464979,0.903511062,3781
"1431",1431,1431,"Badagry","Uzo-Uwani",2020,"Badagry",0.8,0.8,0.8,0.8,1,"june",0.426397668,"PBO(2021)",0.742421971,0.65,162
"14311",1431,1431,"Badagry","Uzo-Uwani",2023,"Badagry",0.8,0.8,0.8,0.8,2,"june",0.426397668,"PBO(2021)",0.742421971,0.65,1257
"14312",1431,1431,"Badagry","Uzo-Uwani",2026,"Badagry",0.8,0.8,0.8,0.8,3,"june",0.426397668,"PBO(2021)",0.742421971,0.65,2352
"14313",1431,1431,"Badagry","Uzo-Uwani",2029,"Badagry",0.8,0.8,0.8,0.8,4,"june",0.426397668,"PBO(2021)",0.742421971,0.65,3447
"1343",1343,1343,"Bade","Taura",2022,"Bade",0.8,0.8,0.8,0.8,1,"july",0.715785679,"PBO(2021)",0.751121178,0.882832956,916
"13431",1343,1343,"Bade","Taura",2025,"Bade",0.8,0.8,0.8,0.8,2,"july",0.715785679,"PBO(2021)",0.751121178,0.882832956,2011
"13432",1343,1343,"Bade","Taura",2028,"Bade",0.8,0.8,0.8,0.8,3,"july",0.715785679,"PBO(2021)",0.751121178,0.882832956,3106
"1445",1445,1445,"Bagudo","Birnin Kebbi",2021,"Bagudo",0.896493581,0.8,0.8,0.832315501,1,"august",0.544171429,"PBO(2021)",0.748095956,0.718345185,588
"14451",1445,1445,"Bagudo","Birnin Kebbi",2024,"Bagudo",0.896493581,0.8,0.8,0.832315501,2,"august",0.544171429,"PBO(2021)",0.748095956,0.718345185,1683
"14452",1445,1445,"Bagudo","Birnin Kebbi",2027,"Bagudo",0.896493581,0.8,0.8,0.832315501,3,"august",0.544171429,"PBO(2021)",0.748095956,0.718345185,2778
"14453",1445,1445,"Bagudo","Birnin Kebbi",2030,"Bagudo",0.896493581,0.8,0.8,0.832315501,4,"august",0.544171429,"PBO(2021)",0.748095956,0.718345185,3873
"693",693,693,"Bagwai","Babura",2022,"Bagwai",0.907407407,0.8,0.8,0.838235294,1,"may",0.804608217,"PBO(2021)",0.7518156,0.924786722,861
"6931",693,693,"Bagwai","Babura",2025,"Bagwai",0.907407407,0.8,0.8,0.838235294,2,"may",0.804608217,"PBO(2021)",0.7518156,0.924786722,1956
"6932",693,693,"Bagwai","Babura",2028,"Bagwai",0.907407407,0.8,0.8,0.838235294,3,"may",0.804608217,"PBO(2021)",0.7518156,0.924786722,3051
"1535",1535,1535,"Bakassi","Obubra",2021,"Bakassi",0.8,0.8,0.8,0.8,1,"june",0.269329192,"Standard 2020",0.352578982,0.53,527
"15351",1535,1535,"Bakassi","Obubra",2024,"Bakassi",0.8,0.8,0.8,0.8,2,"june",0.269329192,"Standard 2020",0.352578982,0.53,1622
"15352",1535,1535,"Bakassi","Obubra",2027,"Bakassi",0.8,0.8,0.8,0.8,3,"june",0.269329192,"Standard 2020",0.352578982,0.53,2717
"15353",1535,1535,"Bakassi","Obubra",2030,"Bakassi",0.8,0.8,0.8,0.8,4,"june",0.269329192,"Standard 2020",0.352578982,0.53,3812
"773",773,773,"Bakori","Gwarzo",2021,"Bakori",0.8,0.8,0.8,0.8,1,"august",0.670473637,"PBO(2021)",0.750608361,0.852589426,588
